#SEARCH,PARAMETERS:,,,,,,,,,
#Max,restart:,5,,,,,,,,
#Max,iterations:,5,,,,,,,,
#Initial,depth,bound:,10,,,,,,,
#Probes,at,depth:,60,,,,,,,
#Neighborhood,size:,5,,,,,,,,
#Initial,fail,bound:,32,,,,,,,
#Min,heuristic,bias:,0.5,,,,,,,
#Max,heuristic,bias:,1.5,,,,,,,
#,,,,,,,,,,
#RELAXED,PLAN,PARAMETERS:,,,,,,,,
#Relaxed,plan,type:,PURE_FF_RP,,,,,,,
#ignore_poss_del_in_rp:,1,,,,,,,,,
#use_lower_bound_in_rp:,1,,,,,,,,,
#use_upper_bound_in_rp:,0,,,,,,,,,
#use_robustness_threshold:,1,,,,,,,,,
#clauses_from_rpg_for_false_preconditions:,1,,,,,,,,,
#current_actions_affect_candidate_action:,1,,,,,,,,,
#candidate_actions_affect_current_actions:,1,,,,,,,,,
#,,,,,,,,,,
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time
freecell.pddl.0p_5a_0d.0,pfile10,5,1,65,0.03125,9.754,1.74,7.73,0.27,0.013997
freecell.pddl.0p_5a_0d.0,pfile10,5,2,94,0.0625,15.688,2.79,12.37,0.5,0.027994
freecell.pddl.0p_5a_1d.0,pfile1,6,1,10,0.5,0.013997,0,0,0,0.013997
freecell.pddl.0p_5a_1d.0,pfile1,6,2,9,1,0.023997,0,0.01,0,0.013997
freecell.pddl.0p_5a_1d.0,pfile2,6,1,17,0.25,0.042998,0.01,0.02,0,0.012998
freecell.pddl.0p_5a_1d.0,pfile2,6,2,17,0.5,0.085995,0.02,0.04,0,0.025995
freecell.pddl.0p_5a_1d.0,pfile3,6,1,20,0.25,0.083998,0,0.07,0,0.013998
freecell.pddl.0p_5a_1d.0,pfile3,6,2,20,0.5,0.147995,0,0.12,0,0.027995
freecell.pddl.0p_5a_1d.0,pfile4,6,1,304,0.015625,5.394,0.72,4.62,0.04,0.013998
freecell.pddl.0p_5a_1d.0,pfile4,6,2,35,0.25,5.60799,0.78,4.74,0.06,0.027995
freecell.pddl.0p_5a_1d.0,pfile5,6,1,61,0.03125,1.034,0.16,0.82,0.04,0.013997
freecell.pddl.0p_5a_1d.0,pfile5,6,2,40,0.25,8.01599,0.8,6.79,0.4,0.025995
freecell.pddl.0p_5a_1d.0,pfile6,6,1,58,0.03125,1.453,0.19,1.23,0.02,0.012998
freecell.pddl.0p_5a_1d.0,pfile6,6,2,44,0.25,2.58699,0.37,2.16,0.03,0.026995
freecell.pddl.0p_5a_1d.0,pfile6,6,3,53,0.5,3.71999,0.6,3.02,0.06,0.039992
freecell.pddl.0p_5a_1d.0,pfile7,6,1,150,0.015625,16.853,2.18,14.15,0.51,0.012997
freecell.pddl.0p_5a_1d.0,pfile7,6,2,107,0.03125,37.267,5.84,30.37,1.03,0.026994
freecell.pddl.0p_5a_1d.0,pfile8,6,1,97,0.03125,5.284,1.06,4.09,0.12,0.013997
freecell.pddl.0p_5a_1d.0,pfile8,6,2,78,0.0625,38.358,6.83,30.65,0.85,0.027994
freecell.pddl.0p_5a_1d.0,pfile9,6,1,82,0.03125,3.884,0.73,3.05,0.09,0.013997
freecell.pddl.0p_5a_1d.0,pfile10,6,1,73,0.03125,3.804,0.85,2.79,0.15,0.013997
freecell.pddl.0p_5a_1d.0,pfile10,6,2,72,0.0625,130.578,22.28,103.67,4.6,0.027994
freecell.pddl.0p_5a_2d.0,pfile1,7,1,9,0.5,0.013997,0,0,0,0.013997
freecell.pddl.0p_5a_2d.0,pfile2,7,1,16,0.25,0.033997,0,0.02,0,0.013997
freecell.pddl.0p_5a_2d.0,pfile2,7,2,14,0.5,0.237994,0.04,0.17,0,0.027994
freecell.pddl.0p_5a_2d.0,pfile3,7,1,22,0.0625,0.084997,0,0.07,0,0.014997
freecell.pddl.0p_5a_2d.0,pfile3,7,2,24,0.125,0.208994,0.01,0.17,0,0.028994
freecell.pddl.0p_5a_2d.0,pfile3,7,3,19,0.25,0.281991,0.03,0.21,0,0.041991
freecell.pddl.0p_5a_2d.0,pfile3,7,4,25,0.5,0.835988,0.13,0.65,0,0.055988
freecell.pddl.0p_5a_2d.0,pfile4,7,1,30,0.125,0.173997,0.03,0.12,0.01,0.013997
freecell.pddl.0p_5a_2d.0,pfile5,7,1,52,0.0625,0.743997,0.12,0.59,0.02,0.013997
freecell.pddl.0p_5a_2d.0,pfile5,7,2,64,0.125,1.87699,0.22,1.58,0.05,0.026994
freecell.pddl.0p_5a_2d.0,pfile6,7,1,52,0.03125,1.014,0.14,0.82,0.04,0.013997
freecell.pddl.0p_5a_2d.0,pfile6,7,2,49,0.0625,1.89799,0.26,1.55,0.06,0.027994
freecell.pddl.0p_5a_2d.0,pfile6,7,3,69,0.125,3.43199,0.43,2.82,0.14,0.041991
freecell.pddl.0p_5a_2d.0,pfile7,7,1,105,0.015625,4.073,0.74,3.15,0.17,0.012998
freecell.pddl.0p_5a_2d.0,pfile7,7,2,114,0.03125,9.26599,1.5,7.45,0.29,0.025995
freecell.pddl.0p_5a_2d.0,pfile7,7,3,57,0.0625,10.389,1.67,8.37,0.31,0.038992
freecell.pddl.0p_5a_2d.0,pfile8,7,1,73,0.015625,3.503,0.67,2.74,0.08,0.012997
freecell.pddl.0p_5a_2d.0,pfile8,7,2,63,0.0625,6.22699,1.12,4.87,0.21,0.026994
freecell.pddl.0p_5a_2d.0,pfile9,7,1,79,0.015625,4.064,0.64,3.25,0.16,0.013997
freecell.pddl.0p_5a_2d.0,pfile9,7,2,91,0.03125,35.038,5.6,28.47,0.94,0.027994
freecell.pddl.0p_5a_2d.0,pfile10,7,1,271,0.015625,33.543,6.59,26.28,0.66,0.012997
freecell.pddl.0p_5a_2d.0,pfile10,7,2,56,0.0625,36.177,7.02,28.4,0.73,0.026994
freecell.pddl.0p_5a_3d.0,pfile1,8,1,11,0.0625,0.013997,0,0,0,0.013997
freecell.pddl.0p_5a_3d.0,pfile1,8,2,14,0.25,0.037994,0,0.01,0,0.027994
freecell.pddl.0p_5a_3d.0,pfile2,8,1,16,0.0625,0.053997,0,0.04,0,0.013997
freecell.pddl.0p_5a_3d.0,pfile2,8,2,15,0.125,0.177994,0.02,0.13,0,0.027994
freecell.pddl.0p_5a_3d.0,pfile3,8,1,22,0.125,0.093997,0.01,0.06,0.01,0.013997
freecell.pddl.0p_5a_3d.0,pfile3,8,2,27,0.5,0.557994,0.08,0.4,0.05,0.027994
freecell.pddl.0p_5a_3d.0,pfile4,8,1,126,0.00390625,2.184,0.32,1.82,0.03,0.013997
freecell.pddl.0p_5a_3d.0,pfile4,8,2,32,0.0625,2.39799,0.33,2.01,0.03,0.027994
freecell.pddl.0p_5a_3d.0,pfile5,8,1,52,0.00390625,0.992997,0.11,0.84,0.03,0.012997
freecell.pddl.0p_5a_3d.0,pfile6,8,1,54,0.0625,1.174,0.18,0.96,0.02,0.013997
freecell.pddl.0p_5a_3d.0,pfile7,8,1,320,0.00390625,32.164,4.67,27.1,0.38,0.013997
freecell.pddl.0p_5a_3d.0,pfile7,8,2,101,0.015625,170.228,19.71,147.57,2.92,0.027994
freecell.pddl.0p_5a_3d.0,pfile8,8,1,115,0.00390625,7.664,1.12,6.29,0.24,0.013997
freecell.pddl.0p_5a_3d.0,pfile8,8,2,87,0.0625,130.568,15.68,112.72,2.14,0.027994
freecell.pddl.0p_5a_3d.0,pfile9,8,1,70,0.00390625,3.724,0.64,3.03,0.04,0.013997
freecell.pddl.0p_5a_3d.0,pfile9,8,2,86,0.0625,25.038,3.42,20.74,0.85,0.027994
freecell.pddl.0p_5a_3d.0,pfile10,8,1,190,0.00390625,108.054,14.22,91.89,1.93,0.013997
freecell.pddl.0p_5a_4d.0,pfile1,9,1,10,0.125,0.022997,0,0.01,0,0.012997
freecell.pddl.0p_5a_4d.0,pfile1,9,2,9,0.25,0.046994,0,0.02,0,0.026994
freecell.pddl.0p_5a_4d.0,pfile1,9,3,8,0.5,0.060991,0,0.02,0,0.040991
freecell.pddl.0p_5a_4d.0,pfile2,9,1,17,0.25,0.053997,0,0.04,0,0.013997
freecell.pddl.0p_5a_4d.0,pfile2,9,2,18,0.5,0.117994,0.01,0.08,0,0.027994
freecell.pddl.0p_5a_4d.0,pfile3,9,1,19,0.125,0.083997,0.03,0.04,0,0.013997
freecell.pddl.0p_5a_4d.0,pfile4,9,1,30,0.125,0.183997,0,0.16,0.01,0.013997
freecell.pddl.0p_5a_4d.0,pfile5,9,1,56,0.00195312,1.034,0.16,0.82,0.04,0.013997
freecell.pddl.0p_5a_4d.0,pfile5,9,2,68,0.00390625,2.69799,0.4,2.21,0.06,0.027994
freecell.pddl.0p_5a_4d.0,pfile5,9,3,38,0.015625,4.78199,0.59,4.01,0.14,0.041991
freecell.pddl.0p_5a_4d.0,pfile6,9,1,66,0.00390625,2.363,0.26,1.98,0.11,0.012998
freecell.pddl.0p_5a_4d.0,pfile6,9,2,56,0.125,4.567,0.68,3.68,0.18,0.026996
freecell.pddl.0p_5a_4d.0,pfile7,9,1,175,0.00390625,125.894,8.8,115.35,1.73,0.013997
freecell.pddl.0p_5a_4d.0,pfile8,9,1,84,0.00390625,5.004,0.79,4.12,0.08,0.013997
freecell.pddl.0p_5a_4d.0,pfile8,9,2,125,0.015625,15.648,2.33,12.97,0.32,0.027995
freecell.pddl.0p_5a_4d.0,pfile9,9,1,91,0.00390625,6.644,0.98,5.51,0.14,0.013997
freecell.pddl.0p_5a_4d.0,pfile9,9,2,127,0.015625,111.338,8.09,100.22,3,0.027994
freecell.pddl.0p_5a_4d.0,pfile10,9,1,122,0.00390625,9.694,1.23,8.25,0.2,0.013997
freecell.pddl.0p_5a_4d.0,pfile10,9,2,184,0.0078125,32.468,3.77,28.01,0.66,0.027994
freecell.pddl.0p_5a_4d.0,pfile10,9,3,279,0.015625,82.872,10.84,70.44,1.55,0.041992
freecell.pddl.0p_5a_4d.0,pfile10,9,4,103,0.03125,105.146,14.12,88.87,2.1,0.055989
freecell.pddl.0p_5a_5d.0,pfile1,10,1,10,0.0625,0.013997,0,0,0,0.013997
freecell.pddl.0p_5a_5d.0,pfile1,10,2,9,0.125,0.026994,0,0,0,0.026994
freecell.pddl.0p_5a_5d.0,pfile1,10,3,8,0.25,0.070991,0,0.02,0.01,0.040991
freecell.pddl.0p_5a_5d.0,pfile2,10,1,17,0.015625,0.043997,0,0.03,0,0.013997
freecell.pddl.0p_5a_5d.0,pfile2,10,2,17,0.03125,0.087994,0,0.05,0.01,0.027994
freecell.pddl.0p_5a_5d.0,pfile2,10,3,19,0.0625,0.161991,0.01,0.1,0.01,0.041991
freecell.pddl.0p_5a_5d.0,pfile3,10,1,25,0.0078125,0.093998,0.01,0.07,0,0.013998
freecell.pddl.0p_5a_5d.0,pfile3,10,2,20,0.015625,0.157995,0.01,0.12,0,0.027995
freecell.pddl.0p_5a_5d.0,pfile3,10,3,20,0.03125,0.210992,0.01,0.16,0,0.040992
freecell.pddl.0p_5a_5d.0,pfile3,10,4,32,0.0625,0.354989,0.02,0.28,0,0.054989
freecell.pddl.0p_5a_5d.0,pfile4,10,1,31,0.00390625,0.183997,0.01,0.15,0.01,0.013997
freecell.pddl.0p_5a_5d.0,pfile4,10,2,39,0.0078125,0.467994,0.07,0.35,0.02,0.027994
freecell.pddl.0p_5a_5d.0,pfile4,10,3,35,0.015625,0.741991,0.1,0.55,0.05,0.041991
freecell.pddl.0p_5a_5d.0,pfile5,10,1,62,0.00195312,0.983997,0.13,0.83,0.01,0.013997
freecell.pddl.0p_5a_5d.0,pfile5,10,2,36,0.00390625,1.38799,0.15,1.17,0.04,0.027994
freecell.pddl.0p_5a_5d.0,pfile5,10,3,190,0.0078125,5.39199,0.5,4.73,0.12,0.041991
freecell.pddl.0p_5a_5d.0,pfile6,10,1,54,0.00390625,1.124,0.07,1.02,0.02,0.013997
freecell.pddl.0p_5a_5d.0,pfile6,10,2,46,0.0078125,25.888,4.19,21.06,0.61,0.027994
freecell.pddl.0p_5a_5d.0,pfile6,10,3,79,0.015625,28.651,4.71,23.16,0.74,0.040991
freecell.pddl.0p_5a_5d.0,pfile6,10,4,79,0.03125,31.765,5.15,25.68,0.88,0.054988
freecell.pddl.0p_5a_5d.0,pfile7,10,1,80,0.00390625,2.164,0.31,1.76,0.08,0.013997
freecell.pddl.0p_5a_5d.0,pfile7,10,2,82,0.0078125,41.818,5.1,35.59,1.1,0.027994
freecell.pddl.0p_5a_5d.0,pfile8,10,1,92,0.00390625,4.944,0.97,3.8,0.16,0.013997
freecell.pddl.0p_5a_5d.0,pfile8,10,2,191,0.0078125,13.058,2.36,10.28,0.39,0.027994
freecell.pddl.0p_5a_5d.0,pfile8,10,3,80,0.03125,16.052,2.99,12.55,0.47,0.041991
freecell.pddl.0p_5a_5d.0,pfile9,10,1,53,0.00195312,2.014,0.36,1.56,0.08,0.013997
freecell.pddl.0p_5a_5d.0,pfile9,10,2,68,0.00390625,5.01799,0.9,3.93,0.16,0.027994
freecell.pddl.0p_5a_5d.0,pfile9,10,3,134,0.0078125,12.462,2.25,9.82,0.35,0.041991
freecell.pddl.0p_5a_5d.0,pfile10,10,1,102,0.000976562,6.834,1,5.59,0.23,0.013997
freecell.pddl.0p_5a_5d.0,pfile10,10,2,76,0.00195312,10.958,1.67,8.84,0.42,0.027994
freecell.pddl.0p_5a_5d.0,pfile10,10,3,69,0.00390625,14.972,2.36,12.07,0.5,0.041991
freecell.pddl.0p_5a_5d.0,pfile10,10,4,257,0.0078125,33.686,5.39,27.13,1.11,0.055988
freecell.pddl.1p_0a_0d.0,pfile1,1,1,11,0.5,0.013997,0,0,0,0.013997
freecell.pddl.1p_0a_0d.0,pfile2,1,1,37,0.5,0.053997,0,0.04,0,0.013997
freecell.pddl.1p_0a_0d.0,pfile3,1,1,36,0.5,0.083997,0,0.07,0,0.013997
freecell.pddl.1p_0a_0d.0,pfile4,1,1,110,0.5,0.413997,0.06,0.32,0.02,0.013997
freecell.pddl.1p_0a_0d.0,pfile5,1,1,194,0.5,1.664,0.19,1.41,0.05,0.013997
freecell.pddl.1p_0a_0d.0,pfile6,1,1,107,0.5,0.983997,0.15,0.78,0.04,0.013997
freecell.pddl.1p_0a_0d.0,pfile7,1,1,219,0.5,5.274,0.43,4.51,0.32,0.013997
freecell.pddl.1p_0a_0d.0,pfile8,1,1,227,0.5,3.854,0.41,3.24,0.19,0.013997
freecell.pddl.1p_0a_0d.0,pfile9,1,1,113,0.5,1.513,0.2,1.25,0.05,0.012997
freecell.pddl.1p_0a_0d.0,pfile10,1,1,210,0.5,6.012,0.63,5.05,0.32,0.011999
freecell.pddl.1p_0a_1d.0,pfile1,2,1,12,1,0.01,0,0.01,0,0
freecell.pddl.1p_0a_1d.0,pfile2,2,1,16,1,0.03,0.01,0.02,0,0
freecell.pddl.1p_0a_1d.0,pfile3,2,1,22,1,0.05,0,0.05,0,0
freecell.pddl.1p_0a_1d.0,pfile4,2,1,32,1,0.18,0.04,0.14,0,0
freecell.pddl.1p_0a_1d.0,pfile5,2,1,45,0.5,0.843997,0.07,0.75,0.01,0.013997
freecell.pddl.1p_0a_1d.0,pfile5,2,2,50,1,6.404,0.93,5.29,0.17,0.013997
freecell.pddl.1p_0a_1d.0,pfile6,2,1,68,1,1.86,0.23,1.6,0.03,0
freecell.pddl.1p_0a_1d.0,pfile7,2,1,137,0.5,6.394,0.82,5.46,0.1,0.013997
freecell.pddl.1p_0a_1d.0,pfile8,2,1,104,0.5,6.613,1.14,5.38,0.08,0.012997
freecell.pddl.1p_0a_1d.0,pfile8,2,2,100,1,54.173,7.84,45.32,1,0.012997
freecell.pddl.1p_0a_1d.0,pfile9,2,1,111,0.5,60.403,7.03,52.4,0.96,0.012997
freecell.pddl.1p_0a_1d.0,pfile9,2,2,87,1,93.143,13.05,78.29,1.79,0.012997
freecell.pddl.1p_0a_1d.0,pfile10,2,1,305,0.5,166.144,24.86,138.22,3.05,0.013997
freecell.pddl.1p_0a_1d.0,pfile10,2,2,73,1,171.374,25.66,142.51,3.19,0.013997
freecell.pddl.1p_0a_2d.0,pfile1,3,1,6,0.5,0.023997,0,0.01,0,0.013997
freecell.pddl.1p_0a_2d.0,pfile2,3,1,6,0.5,0.013997,0,0,0,0.013997
freecell.pddl.1p_0a_2d.0,pfile3,3,1,12,0.25,0.033997,0.01,0.01,0,0.013997
freecell.pddl.1p_0a_2d.0,pfile3,3,2,13,0.5,0.147994,0.02,0.09,0.01,0.027994
freecell.pddl.1p_0a_2d.0,pfile4,3,1,9,0.5,0.033997,0.01,0.01,0,0.013997
freecell.pddl.1p_0a_2d.0,pfile5,3,1,7,0.5,0.033997,0,0.02,0,0.013997
freecell.pddl.1p_0a_2d.0,pfile6,3,1,18,0.125,0.093997,0,0.07,0.01,0.013997
freecell.pddl.1p_0a_2d.0,pfile7,3,1,8,0.5,0.113997,0.01,0.09,0,0.013997
freecell.pddl.1p_0a_2d.0,pfile8,3,1,18,0.5,3.324,0.73,2.46,0.12,0.013998
freecell.pddl.1p_0a_2d.0,pfile9,3,1,5,0.5,0.033997,0.01,0.01,0,0.013997
freecell.pddl.1p_0a_2d.0,pfile10,3,1,11,0.5,0.083997,0.01,0.05,0.01,0.013997
freecell.pddl.1p_0a_3d.0,pfile1,4,1,9,0.5,0.013997,0,0,0,0.013997
freecell.pddl.1p_0a_3d.0,pfile2,4,1,18,0.5,0.043997,0,0.03,0,0.013997
freecell.pddl.1p_0a_3d.0,pfile3,4,1,42,0.125,0.143997,0.02,0.11,0,0.013997
freecell.pddl.1p_0a_3d.0,pfile3,4,2,22,0.5,0.206994,0.02,0.16,0,0.026994
freecell.pddl.1p_0a_3d.0,pfile4,4,1,38,0.125,0.193997,0.01,0.16,0.01,0.013997
freecell.pddl.1p_0a_3d.0,pfile4,4,2,70,0.25,0.437994,0.04,0.35,0.02,0.027994
freecell.pddl.1p_0a_3d.0,pfile4,4,3,24,0.5,0.531991,0.04,0.43,0.02,0.041991
freecell.pddl.1p_0a_3d.0,pfile5,4,1,49,0.125,0.463997,0.06,0.35,0.04,0.013997
freecell.pddl.1p_0a_3d.0,pfile5,4,2,36,0.25,0.837994,0.12,0.63,0.06,0.027994
freecell.pddl.1p_0a_3d.0,pfile5,4,3,47,0.5,1.43199,0.2,1.11,0.08,0.041991
freecell.pddl.1p_0a_3d.0,pfile6,4,1,54,0.125,1.144,0.15,0.95,0.03,0.013997
freecell.pddl.1p_0a_3d.0,pfile6,4,2,45,0.5,2.04799,0.33,1.64,0.05,0.027994
freecell.pddl.1p_0a_3d.0,pfile7,4,1,46,0.25,0.833997,0.09,0.69,0.04,0.013997
freecell.pddl.1p_0a_3d.0,pfile7,4,2,69,0.5,2.56799,0.26,2.17,0.11,0.027994
freecell.pddl.1p_0a_3d.0,pfile8,4,1,79,0.25,3.644,0.8,2.73,0.1,0.013997
freecell.pddl.1p_0a_3d.0,pfile8,4,2,97,0.5,8.77799,1.71,6.85,0.19,0.027994
freecell.pddl.1p_0a_3d.0,pfile9,4,1,53,0.25,1.244,0.11,1.07,0.05,0.013997
freecell.pddl.1p_0a_3d.0,pfile9,4,2,79,0.5,5.66699,0.88,4.56,0.2,0.026994
freecell.pddl.1p_0a_3d.0,pfile10,4,1,148,0.125,16.224,3.34,12.42,0.45,0.013997
freecell.pddl.1p_0a_3d.0,pfile10,4,2,74,0.25,21.038,4.2,16.21,0.6,0.027994
freecell.pddl.1p_0a_3d.0,pfile10,4,3,93,0.5,26.692,5.34,20.5,0.81,0.041991
freecell.pddl.1p_0a_4d.0,pfile1,5,1,9,1,0.01,0,0.01,0,0
freecell.pddl.1p_0a_4d.0,pfile2,5,1,16,0.5,0.073997,0,0.06,0,0.013997
freecell.pddl.1p_0a_4d.0,pfile2,5,2,18,1,0.353997,0.05,0.27,0.02,0.013997
freecell.pddl.1p_0a_4d.0,pfile3,5,1,23,0.25,0.203997,0.03,0.13,0.03,0.013997
freecell.pddl.1p_0a_4d.0,pfile3,5,2,23,0.5,0.406995,0.06,0.28,0.04,0.026995
freecell.pddl.1p_0a_4d.0,pfile3,5,3,22,1,0.756995,0.11,0.57,0.05,0.026995
freecell.pddl.1p_0a_4d.0,pfile4,5,1,55,0.0625,0.833997,0.1,0.71,0.01,0.013997
freecell.pddl.1p_0a_4d.0,pfile4,5,2,40,0.125,1.69799,0.17,1.46,0.04,0.027994
freecell.pddl.1p_0a_4d.0,pfile4,5,3,43,0.25,4.68199,0.61,3.93,0.1,0.041991
freecell.pddl.1p_0a_4d.0,pfile5,5,1,52,0.03125,2.784,0.49,2.19,0.09,0.013997
freecell.pddl.1p_0a_4d.0,pfile5,5,2,79,0.125,7.51799,1.22,5.99,0.28,0.027994
freecell.pddl.1p_0a_4d.0,pfile5,5,3,58,0.25,55.872,7,46.98,1.85,0.041991
freecell.pddl.1p_0a_4d.0,pfile6,5,1,73,0.125,8.804,1.49,7.05,0.25,0.013997
freecell.pddl.1p_0a_4d.0,pfile6,5,2,62,0.25,15.938,2.64,12.82,0.45,0.027994
freecell.pddl.1p_0a_4d.0,pfile6,5,3,48,0.5,40.152,6.87,32.11,1.13,0.041991
freecell.pddl.1p_0a_4d.0,pfile7,5,1,79,0.0625,55.324,6.3,47.59,1.42,0.013997
freecell.pddl.1p_0a_4d.0,pfile7,5,2,63,0.125,63.008,7.59,53.82,1.57,0.027994
freecell.pddl.1p_0a_4d.0,pfile7,5,3,75,0.25,85.461,11.22,71.87,2.33,0.040991
freecell.pddl.1p_0a_4d.0,pfile8,5,1,114,0.03125,28.894,4.42,23.76,0.7,0.013997
freecell.pddl.1p_0a_4d.0,pfile8,5,2,72,0.25,202.837,27.69,171.23,3.89,0.026994
freecell.pddl.1p_0a_4d.0,pfile9,5,1,88,0.03125,19.034,2.61,15.74,0.67,0.013997
freecell.pddl.1p_0a_4d.0,pfile9,5,2,103,0.0625,43.608,6.53,35.77,1.28,0.027994
freecell.pddl.1p_0a_4d.0,pfile9,5,3,104,0.125,66.932,9.8,54.99,2.1,0.041991
freecell.pddl.1p_0a_4d.0,pfile9,5,4,73,0.25,82.386,12.3,67.42,2.61,0.055988
freecell.pddl.1p_0a_4d.0,pfile10,5,1,119,0.03125,49.524,6.64,41.38,1.49,0.013997
freecell.pddl.1p_0a_4d.0,pfile10,5,2,90,0.0625,86.338,11.6,72.11,2.6,0.027994
freecell.pddl.1p_0a_4d.0,pfile10,5,3,117,0.125,144.522,20.65,119.95,3.88,0.041991
freecell.pddl.1p_0a_4d.0,pfile10,5,4,81,0.25,176.626,25.46,146.36,4.75,0.055988
freecell.pddl.1p_0a_5d.0,pfile1,6,1,10,1,0,0,0,0,0
freecell.pddl.1p_0a_5d.0,pfile2,6,1,16,0.5,0.053997,0,0.04,0,0.013997
freecell.pddl.1p_0a_5d.0,pfile3,6,1,20,0.5,0.083997,0.01,0.06,0,0.013997
freecell.pddl.1p_0a_5d.0,pfile4,6,1,33,0.5,0.233997,0.01,0.21,0,0.013997
freecell.pddl.1p_0a_5d.0,pfile5,6,1,58,0.125,1.194,0.16,0.98,0.04,0.013997
freecell.pddl.1p_0a_5d.0,pfile5,6,2,67,0.5,4.27799,0.57,3.56,0.12,0.027994
freecell.pddl.1p_0a_5d.0,pfile6,6,1,57,0.125,7.894,0.97,6.21,0.7,0.013997
freecell.pddl.1p_0a_5d.0,pfile6,6,2,46,0.5,8.93799,1.16,6.97,0.78,0.027994
freecell.pddl.1p_0a_5d.0,pfile7,6,1,53,0.125,32.614,2.75,28.98,0.87,0.013997
freecell.pddl.1p_0a_5d.0,pfile8,6,1,87,0.0625,4.874,0.76,4.02,0.08,0.013997
freecell.pddl.1p_0a_5d.0,pfile9,6,1,63,0.125,3.044,0.54,2.43,0.06,0.013997
freecell.pddl.1p_0a_5d.0,pfile10,6,1,70,0.125,50.494,7.44,41.41,1.63,0.013997
freecell.pddl.1p_1a_0d.0,pfile1,2,1,9,1,0,0,0,0,0
freecell.pddl.1p_1a_0d.0,pfile2,2,1,17,1,0.03,0.02,0.01,0,0
freecell.pddl.1p_1a_0d.0,pfile3,2,1,26,1,0.08,0.03,0.05,0,0
freecell.pddl.1p_1a_0d.0,pfile4,2,1,47,0.5,0.333997,0.05,0.23,0.04,0.013997
freecell.pddl.1p_1a_0d.0,pfile5,2,1,82,0.5,7.654,1.02,6.45,0.17,0.013997
freecell.pddl.1p_1a_0d.0,pfile5,2,2,45,1,19.294,2.39,16.26,0.63,0.013997
freecell.pddl.1p_1a_0d.0,pfile6,2,1,62,0.5,1.184,0.17,0.95,0.05,0.013997
freecell.pddl.1p_1a_0d.0,pfile6,2,2,46,1,2.154,0.36,1.72,0.06,0.013997
freecell.pddl.1p_1a_0d.0,pfile7,2,1,105,0.5,3.714,0.57,3.08,0.05,0.013997
freecell.pddl.1p_1a_0d.0,pfile8,2,1,61,0.5,2.714,0.54,2.12,0.04,0.013997
freecell.pddl.1p_1a_0d.0,pfile8,2,2,74,1,84.894,16.17,66.37,2.34,0.013997
freecell.pddl.1p_1a_0d.0,pfile9,2,1,101,0.5,26.784,4.72,21.3,0.75,0.013997
freecell.pddl.1p_1a_0d.0,pfile9,2,2,69,1,103.784,18.35,82.83,2.59,0.013997
freecell.pddl.1p_1a_0d.0,pfile10,2,1,191,0.5,15.154,2.53,12.17,0.44,0.013997
freecell.pddl.1p_1a_1d.0,pfile1,3,1,6,0.5,0.013997,0,0,0,0.013997
freecell.pddl.1p_1a_1d.0,pfile2,3,1,6,0.5,0.013997,0,0,0,0.013997
freecell.pddl.1p_1a_1d.0,pfile3,3,1,12,0.5,0.033997,0,0.01,0.01,0.013997
freecell.pddl.1p_1a_1d.0,pfile4,3,1,9,0.5,0.023997,0,0.01,0,0.013997
freecell.pddl.1p_1a_1d.0,pfile5,3,1,7,0.5,0.023997,0,0.01,0,0.013997
freecell.pddl.1p_1a_1d.0,pfile6,3,1,18,0.5,0.083997,0.01,0.06,0,0.013997
freecell.pddl.1p_1a_1d.0,pfile7,3,1,8,0.5,0.093997,0.01,0.07,0,0.013997
freecell.pddl.1p_1a_1d.0,pfile8,3,1,18,0.5,1.214,0.24,0.87,0.09,0.013997
freecell.pddl.1p_1a_1d.0,pfile9,3,1,5,0.5,0.023997,0,0.01,0,0.013997
freecell.pddl.1p_1a_1d.0,pfile10,3,1,11,0.5,0.153997,0.02,0.11,0.01,0.013997
freecell.pddl.1p_1a_2d.0,pfile1,4,1,10,0.5,0.023997,0,0,0.01,0.013997
freecell.pddl.1p_1a_2d.0,pfile1,4,2,10,1,0.023997,0,0,0.01,0.013997
freecell.pddl.1p_1a_2d.0,pfile2,4,1,17,0.125,0.053997,0.01,0.03,0,0.013997
freecell.pddl.1p_1a_2d.0,pfile2,4,2,18,1,0.093997,0.01,0.07,0,0.013997
freecell.pddl.1p_1a_2d.0,pfile3,4,1,22,0.25,0.093997,0,0.07,0.01,0.013997
freecell.pddl.1p_1a_2d.0,pfile4,4,1,34,0.125,11.164,0.47,10.51,0.17,0.013997
freecell.pddl.1p_1a_2d.0,pfile5,4,1,50,0.125,28.164,1.6,26.1,0.45,0.013997
freecell.pddl.1p_1a_2d.0,pfile6,4,1,86,0.125,3.084,0.42,2.58,0.07,0.013997
freecell.pddl.1p_1a_2d.0,pfile7,4,1,85,0.125,22.624,2.36,19.87,0.38,0.013997
freecell.pddl.1p_1a_2d.0,pfile8,4,1,153,0.125,11.453,1.84,9.26,0.34,0.012997
freecell.pddl.1p_1a_2d.0,pfile9,4,1,85,0.125,73.743,7.73,64.4,1.6,0.012998
freecell.pddl.1p_1a_2d.0,pfile10,4,1,93,0.125,77.624,10.76,65.79,1.06,0.013997
