#SEARCH,PARAMETERS:,,,,,,,,,
#Max,restart:,5,,,,,,,,
#Max,iterations:,5,,,,,,,,
#Initial,depth,bound:,10,,,,,,,
#Probes,at,depth:,60,,,,,,,
#Neighborhood,size:,5,,,,,,,,
#Initial,fail,bound:,32,,,,,,,
#Min,heuristic,bias:,0.5,,,,,,,
#Max,heuristic,bias:,1.5,,,,,,,
#,,,,,,,,,,
#RELAXED,PLAN,PARAMETERS:,,,,,,,,
#Relaxed,plan,type:,PURE_FF_RP,,,,,,,
#ignore_poss_del_in_rp:,1,,,,,,,,,
#use_lower_bound_in_rp:,1,,,,,,,,,
#use_upper_bound_in_rp:,0,,,,,,,,,
#use_robustness_threshold:,1,,,,,,,,,
#clauses_from_rpg_for_false_preconditions:,1,,,,,,,,,
#current_actions_affect_candidate_action:,1,,,,,,,,,
#candidate_actions_affect_current_actions:,1,,,,,,,,,
#,,,,,,,,,,
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time
depots.pddl.1p_4a_2d.0,pfile4,7,3,21,0.03125,0.501991,0.05,0.38,0.03,0.041991
depots.pddl.1p_4a_2d.0,pfile5,7,1,157,0.0078125,6.854,0.48,6.15,0.21,0.013997
depots.pddl.1p_4a_2d.0,pfile5,7,2,98,0.015625,13.818,0.79,12.59,0.41,0.027994
depots.pddl.1p_4a_2d.0,pfile6,7,1,138,0.0078125,1.714,0.2,1.4,0.1,0.013997
depots.pddl.1p_4a_2d.0,pfile7,7,1,54,0.0078125,0.113997,0.02,0.07,0.01,0.013997
depots.pddl.1p_4a_2d.0,pfile7,7,2,34,0.015625,0.957994,0.08,0.79,0.06,0.027994
depots.pddl.1p_4a_2d.0,pfile8,7,1,213,0.0078125,1.564,0.1,1.31,0.14,0.013997
depots.pddl.1p_4a_2d.0,pfile8,7,2,45,0.015625,1.73699,0.11,1.45,0.15,0.026994
depots.pddl.1p_4a_2d.0,pfile9,7,1,328,0.0078125,6.434,0.41,5.6,0.41,0.013997
depots.pddl.1p_4a_2d.0,pfile9,7,2,313,0.015625,12.778,0.89,11.14,0.72,0.027994
depots.pddl.1p_4a_2d.0,pfile10,7,1,30,0.015625,0.103997,0.03,0.06,0,0.013997
depots.pddl.1p_4a_2d.0,pfile10,7,2,24,0.03125,2.11799,0.16,1.82,0.11,0.027994
depots.pddl.1p_4a_3d.0,pfile1,8,1,10,0.0625,0.013997,0,0,0,0.013997
depots.pddl.1p_4a_3d.0,pfile2,8,1,16,0.0625,0.023997,0,0.01,0,0.013997
depots.pddl.1p_4a_3d.0,pfile3,8,1,198,0.0078125,0.783997,0.05,0.7,0.02,0.013997
depots.pddl.1p_4a_3d.0,pfile5,8,1,544,0.0078125,25.924,1.93,23.26,0.72,0.013997
depots.pddl.1p_4a_3d.0,pfile7,8,1,22,0.015625,0.043997,0.01,0.02,0,0.013997
depots.pddl.1p_4a_3d.0,pfile8,8,1,496,0.0078125,22.004,1.36,19.84,0.79,0.013997
depots.pddl.1p_4a_3d.0,pfile10,8,1,71,0.0078125,0.213997,0.02,0.15,0.03,0.013997
depots.pddl.1p_4a_3d.0,pfile10,8,2,35,0.015625,0.327994,0.04,0.23,0.03,0.027994
depots.pddl.1p_4a_4d.0,pfile1,9,1,9,0.015625,0.013997,0,0,0,0.013997
depots.pddl.1p_4a_4d.0,pfile1,9,2,10,0.0234375,0.037994,0,0.01,0,0.027994
depots.pddl.1p_4a_4d.0,pfile2,9,1,14,0.015625,0.023997,0,0.01,0,0.013997
depots.pddl.1p_4a_4d.0,pfile3,9,1,236,0.00195312,0.953997,0.08,0.83,0.03,0.013997
depots.pddl.1p_4a_4d.0,pfile3,9,2,194,0.00195312,1.49799,0.1,1.32,0.05,0.027994
depots.pddl.1p_4a_4d.0,pfile4,9,1,78,0.00390625,4.204,0.21,3.87,0.11,0.013997
depots.pddl.1p_4a_4d.0,pfile7,9,1,47,0.00390625,0.103997,0.02,0.07,0,0.013997
depots.pddl.1p_4a_4d.0,pfile8,9,1,182,0.00195312,1.634,0.18,1.39,0.05,0.013997
depots.pddl.1p_4a_4d.0,pfile8,9,2,44,0.00195312,1.86799,0.19,1.57,0.08,0.027994
depots.pddl.1p_4a_4d.0,pfile8,9,3,78,0.00390625,2.28199,0.28,1.87,0.09,0.041991
depots.pddl.1p_4a_4d.0,pfile9,9,1,676,0.00195312,59.204,4.08,53.31,1.8,0.013997
depots.pddl.1p_4a_4d.0,pfile9,9,2,558,0.00195312,76.408,5.2,68.91,2.27,0.027994
depots.pddl.1p_4a_4d.0,pfile10,9,1,83,0.00195312,0.213997,0.05,0.14,0.01,0.013997
depots.pddl.1p_4a_4d.0,pfile10,9,2,33,0.00195312,0.295995,0.05,0.2,0.02,0.025995
depots.pddl.1p_4a_4d.0,pfile10,9,3,38,0.00390625,0.409992,0.06,0.29,0.02,0.039992
depots.pddl.1p_4a_5d.0,pfile1,10,1,10,0.015625,0.014997,0,0,0,0.014997
depots.pddl.1p_4a_5d.0,pfile2,10,1,15,0.00390625,0.023997,0,0.01,0,0.013997
depots.pddl.1p_4a_5d.0,pfile2,10,2,15,0.0078125,0.057994,0,0.03,0,0.027994
depots.pddl.1p_4a_5d.0,pfile3,10,1,37,0.000976562,0.093997,0,0.08,0,0.013997
depots.pddl.1p_4a_5d.0,pfile3,10,2,31,0.000976562,0.177994,0,0.14,0.01,0.027994
depots.pddl.1p_4a_5d.0,pfile4,10,1,43,0.000976562,0.133997,0.03,0.09,0,0.013997
depots.pddl.1p_4a_5d.0,pfile4,10,2,27,0.00390625,0.196994,0.04,0.13,0,0.026994
depots.pddl.1p_4a_5d.0,pfile5,10,1,64,0.000976562,0.353997,0.06,0.24,0.04,0.013997
depots.pddl.1p_4a_5d.0,pfile5,10,2,83,0.000976562,0.807994,0.09,0.63,0.06,0.027994
depots.pddl.1p_4a_5d.0,pfile6,10,1,77,0.000976562,10.284,0.59,9.27,0.41,0.013997
depots.pddl.1p_4a_5d.0,pfile6,10,2,122,0.000976562,11.557,0.68,10.32,0.53,0.026995
depots.pddl.1p_4a_5d.0,pfile7,10,1,22,0.000976562,0.044997,0,0.03,0,0.014997
depots.pddl.1p_4a_5d.0,pfile7,10,2,25,0.000976562,0.088994,0,0.06,0,0.028994
depots.pddl.1p_4a_5d.0,pfile7,10,3,20,0.00195312,0.132991,0,0.09,0,0.042991
depots.pddl.1p_4a_5d.0,pfile7,10,4,33,0.00195312,0.216988,0.01,0.14,0.01,0.056988
depots.pddl.1p_4a_5d.0,pfile8,10,1,45,0.000976562,0.203997,0.03,0.16,0,0.013997
depots.pddl.1p_4a_5d.0,pfile8,10,2,103,0.000976562,0.747994,0.1,0.57,0.05,0.027994
depots.pddl.1p_4a_5d.0,pfile8,10,3,39,0.00195312,0.921991,0.14,0.69,0.05,0.041991
depots.pddl.1p_4a_5d.0,pfile9,10,1,123,0.000976562,1.724,0.11,1.5,0.1,0.013997
depots.pddl.1p_4a_5d.0,pfile9,10,2,65,0.000976562,2.35799,0.18,2,0.15,0.027994
depots.pddl.1p_4a_5d.0,pfile10,10,1,25,0.00195312,0.063997,0,0.05,0,0.013997
depots.pddl.1p_4a_5d.0,pfile10,10,2,27,0.00195312,0.147994,0.01,0.1,0.01,0.027994
depots.pddl.1p_4a_5d.0,pfile10,10,3,46,0.00390625,0.301991,0.03,0.22,0.01,0.041991
depots.pddl.1p_5a_0d.0,pfile1,6,1,10,0.09375,0.013997,0,0,0,0.013997
depots.pddl.1p_5a_0d.0,pfile1,6,2,10,0.125,0.027994,0,0,0,0.027994
depots.pddl.1p_5a_0d.0,pfile2,6,1,17,0.03125,0.023997,0,0.01,0,0.013997
depots.pddl.1p_5a_0d.0,pfile3,6,1,82,0.015625,0.243997,0.06,0.16,0.01,0.013997
depots.pddl.1p_5a_0d.0,pfile4,6,1,28,0.015625,0.063997,0.01,0.04,0,0.013997
depots.pddl.1p_5a_0d.0,pfile5,6,1,234,0.015625,1.364,0.16,1.1,0.09,0.013997
depots.pddl.1p_5a_0d.0,pfile7,6,1,95,0.015625,0.223997,0.04,0.17,0,0.013997
depots.pddl.1p_5a_0d.0,pfile8,6,1,188,0.015625,0.913997,0.13,0.67,0.1,0.013997
depots.pddl.1p_5a_0d.0,pfile10,6,1,64,0.015625,0.193997,0.01,0.16,0.01,0.013997
depots.pddl.1p_5a_1d.0,pfile1,7,1,4,0.0625,0.013997,0,0,0,0.013997
depots.pddl.1p_5a_1d.0,pfile2,7,1,11,0.0078125,0.013997,0,0,0,0.013997
depots.pddl.1p_5a_1d.0,pfile2,7,2,6,0.0625,0.037994,0.01,0,0,0.027994
depots.pddl.1p_5a_1d.0,pfile3,7,1,73,0.0078125,0.233997,0.03,0.19,0,0.013997
depots.pddl.1p_5a_1d.0,pfile3,7,2,116,0.015625,0.577994,0.06,0.48,0.01,0.027994
depots.pddl.1p_5a_1d.0,pfile4,7,1,59,0.0078125,0.213997,0.05,0.14,0.01,0.013997
depots.pddl.1p_5a_1d.0,pfile4,7,2,285,0.015625,1.906,0.18,1.62,0.08,0.025995
depots.pddl.1p_5a_1d.0,pfile5,7,1,355,0.0078125,9.874,0.64,9.03,0.19,0.013997
depots.pddl.1p_5a_1d.0,pfile5,7,2,195,0.015625,13.798,0.98,12.44,0.35,0.027994
depots.pddl.1p_5a_1d.0,pfile6,7,1,351,0.0078125,69.134,4.11,63.03,1.98,0.013997
depots.pddl.1p_5a_1d.0,pfile7,7,1,36,0.0078125,0.083997,0.01,0.05,0.01,0.013997
depots.pddl.1p_5a_1d.0,pfile7,7,2,29,0.015625,0.157994,0.02,0.1,0.01,0.027994
depots.pddl.1p_5a_1d.0,pfile8,7,1,98,0.0078125,0.663997,0.08,0.53,0.04,0.013997
depots.pddl.1p_5a_1d.0,pfile8,7,2,81,0.015625,1.20799,0.16,0.94,0.08,0.027994
depots.pddl.1p_5a_1d.0,pfile9,7,1,173,0.0078125,39.134,2.72,35.2,1.2,0.013997
depots.pddl.1p_5a_1d.0,pfile10,7,1,14,0.015625,0.053997,0.01,0.03,0,0.013997
depots.pddl.1p_5a_2d.0,pfile1,8,1,10,0.03125,0.013997,0,0,0,0.013997
depots.pddl.1p_5a_2d.0,pfile2,8,1,15,0.0625,0.023997,0,0.01,0,0.013997
depots.pddl.1p_5a_2d.0,pfile3,8,1,47,0.00390625,0.143997,0.01,0.12,0,0.013997
depots.pddl.1p_5a_2d.0,pfile3,8,2,152,0.0078125,3.04799,0.15,2.72,0.15,0.027994
depots.pddl.1p_5a_2d.0,pfile4,8,1,24,0.00390625,0.043997,0,0.03,0,0.013997
depots.pddl.1p_5a_2d.0,pfile5,8,1,307,0.00390625,4.013,0.18,3.71,0.11,0.012998
depots.pddl.1p_5a_2d.0,pfile6,8,1,233,0.00390625,5.074,0.41,4.6,0.05,0.013997
depots.pddl.1p_5a_2d.0,pfile7,8,1,25,0.00390625,0.043997,0.01,0.02,0,0.013997
depots.pddl.1p_5a_2d.0,pfile7,8,2,74,0.0078125,0.227994,0.02,0.18,0,0.027994
depots.pddl.1p_5a_2d.0,pfile8,8,1,61,0.00390625,0.323997,0.03,0.25,0.03,0.013997
depots.pddl.1p_5a_2d.0,pfile8,8,2,94,0.0078125,31.168,0.87,28.59,1.68,0.027994
depots.pddl.1p_5a_2d.0,pfile9,8,1,121,0.00390625,14.743,0.73,13.53,0.47,0.012997
depots.pddl.1p_5a_2d.0,pfile10,8,1,34,0.00390625,0.103997,0.01,0.07,0.01,0.013997
depots.pddl.1p_5a_2d.0,pfile10,8,2,27,0.015625,1.93799,0.17,1.63,0.11,0.027994
depots.pddl.1p_5a_3d.0,pfile1,9,1,10,0.046875,0.023997,0,0.01,0,0.013997
depots.pddl.1p_5a_3d.0,pfile2,9,1,14,0.03125,0.023997,0,0.01,0,0.013997
depots.pddl.1p_5a_3d.0,pfile2,9,2,15,0.046875,0.247994,0.05,0.17,0,0.027994
depots.pddl.1p_5a_3d.0,pfile3,9,1,40,0.00195312,0.103997,0.02,0.05,0.02,0.013997
depots.pddl.1p_5a_3d.0,pfile3,9,2,137,0.00195312,0.647994,0.07,0.52,0.03,0.027994
depots.pddl.1p_5a_3d.0,pfile3,9,3,46,0.00390625,0.781991,0.08,0.61,0.05,0.041991
depots.pddl.1p_5a_3d.0,pfile4,9,1,18,0.0078125,0.043997,0,0.03,0,0.013997
depots.pddl.1p_5a_3d.0,pfile5,9,1,589,0.00195312,31.424,1.76,29.08,0.57,0.013997
depots.pddl.1p_5a_3d.0,pfile7,9,1,29,0.00195312,0.043997,0,0.03,0,0.013997
depots.pddl.1p_5a_3d.0,pfile7,9,2,21,0.00390625,0.087994,0.01,0.05,0,0.027994
depots.pddl.1p_5a_3d.0,pfile8,9,1,48,0.00195312,0.212998,0.04,0.16,0,0.012998
depots.pddl.1p_5a_3d.0,pfile8,9,2,40,0.00195312,0.365995,0.06,0.26,0.02,0.025995
depots.pddl.1p_5a_3d.0,pfile10,9,1,26,0.00195312,0.073997,0.02,0.04,0,0.013997
depots.pddl.1p_5a_3d.0,pfile10,9,2,31,0.00195312,0.167994,0.04,0.1,0,0.027994
depots.pddl.1p_5a_3d.0,pfile10,9,3,28,0.00390625,0.251991,0.07,0.13,0.01,0.041991
depots.pddl.1p_5a_3d.0,pfile10,9,4,31,0.0078125,0.545988,0.12,0.35,0.02,0.055988
depots.pddl.1p_5a_4d.0,pfile1,10,1,15,0.000976562,0.013997,0,0,0,0.013997
depots.pddl.1p_5a_4d.0,pfile1,10,2,17,0.000976562,0.036994,0,0.01,0,0.026994
depots.pddl.1p_5a_4d.0,pfile1,10,3,9,0.015625,0.059991,0,0.02,0,0.039991
depots.pddl.1p_5a_4d.0,pfile2,10,1,25,0.00195312,0.043997,0.01,0.02,0,0.013997
depots.pddl.1p_5a_4d.0,pfile2,10,2,13,0.015625,0.067994,0.01,0.03,0,0.027994
depots.pddl.1p_5a_4d.0,pfile3,10,1,119,0.000976562,0.333997,0.04,0.27,0.01,0.013997
depots.pddl.1p_5a_4d.0,pfile3,10,2,272,0.000976562,1.54799,0.12,1.34,0.06,0.027994
depots.pddl.1p_5a_4d.0,pfile5,10,1,416,0.000976562,14.214,0.97,12.77,0.46,0.013997
depots.pddl.1p_5a_4d.0,pfile7,10,1,28,0.000976562,0.063997,0,0.05,0,0.013997
depots.pddl.1p_5a_4d.0,pfile7,10,2,24,0.00390625,0.127994,0,0.09,0.01,0.027994
depots.pddl.1p_5a_4d.0,pfile9,10,1,494,0.000976562,50.454,3.81,45.12,1.51,0.013997
depots.pddl.1p_5a_4d.0,pfile9,10,2,419,0.000976562,61.528,4.59,54.97,1.94,0.027994
depots.pddl.1p_5a_5d.0,pfile1,11,1,10,0.046875,0.013997,0,0,0,0.013997
depots.pddl.1p_5a_5d.0,pfile2,11,1,14,0.046875,0.013997,0,0,0,0.013997
depots.pddl.1p_5a_5d.0,pfile3,11,1,26,0.00195312,0.043997,0,0.03,0,0.013997
depots.pddl.1p_5a_5d.0,pfile3,11,2,27,0.00195312,0.097994,0,0.07,0,0.027994
depots.pddl.1p_5a_5d.0,pfile3,11,3,29,0.00292969,0.301991,0.03,0.22,0.01,0.041991
depots.pddl.1p_5a_5d.0,pfile4,11,1,18,0.00390625,0.033997,0,0.02,0,0.013997
depots.pddl.1p_5a_5d.0,pfile4,11,2,29,0.00585938,0.086994,0,0.06,0,0.026994
depots.pddl.1p_5a_5d.0,pfile4,11,3,24,0.0078125,0.140991,0,0.08,0.02,0.040991
depots.pddl.1p_5a_5d.0,pfile5,11,1,63,0.00195312,0.223997,0.01,0.19,0.01,0.013997
depots.pddl.1p_5a_5d.0,pfile5,11,2,91,0.00195312,0.917994,0.12,0.73,0.04,0.027994
depots.pddl.1p_5a_5d.0,pfile6,11,1,91,0.00195312,30.714,1.44,28.61,0.65,0.013997
depots.pddl.1p_5a_5d.0,pfile7,11,1,74,0.000976562,0.233997,0.04,0.16,0.02,0.013997
depots.pddl.1p_5a_5d.0,pfile7,11,2,67,0.000976562,0.357994,0.06,0.24,0.03,0.027994
depots.pddl.1p_5a_5d.0,pfile7,11,3,35,0.00390625,0.441991,0.07,0.29,0.04,0.041991
depots.pddl.1p_5a_5d.0,pfile7,11,4,30,0.0078125,0.515988,0.09,0.33,0.04,0.055988
depots.pddl.1p_5a_5d.0,pfile7,11,5,46,0.00878906,0.599985,0.1,0.38,0.05,0.069985
depots.pddl.1p_5a_5d.0,pfile8,11,1,122,0.000976562,0.893997,0.1,0.71,0.07,0.013997
depots.pddl.1p_5a_5d.0,pfile8,11,2,105,0.00195312,1.54799,0.15,1.25,0.12,0.027994
depots.pddl.1p_5a_5d.0,pfile8,11,3,62,0.00195312,1.79199,0.19,1.41,0.15,0.041991
depots.pddl.1p_5a_5d.0,pfile8,11,4,32,0.00390625,1.90599,0.2,1.49,0.16,0.055988
depots.pddl.1p_5a_5d.0,pfile8,11,5,51,0.00585938,2.17999,0.22,1.72,0.17,0.069985
depots.pddl.1p_5a_5d.0,pfile9,11,1,245,0.000976562,17.934,1.09,16.25,0.58,0.013997
depots.pddl.1p_5a_5d.0,pfile9,11,2,236,0.000976562,37.988,2.15,34.54,1.27,0.027994
depots.pddl.1p_5a_5d.0,pfile10,11,1,36,0.00390625,0.073997,0,0.03,0.03,0.013997
depots.pddl.1p_5a_5d.0,pfile10,11,2,22,0.0117188,0.126994,0.02,0.05,0.03,0.026994
depots.pddl.1p_5a_5d.0,pfile10,11,3,22,0.015625,0.188992,0.02,0.09,0.04,0.038992
depots.pddl.2p_0a_0d.0,pfile1,2,1,4,0.5,0.013997,0,0,0,0.013997
depots.pddl.2p_0a_0d.0,pfile2,2,1,6,0.25,0.013997,0,0,0,0.013997
depots.pddl.2p_0a_0d.0,pfile3,2,1,20,0.25,0.033997,0,0.02,0,0.013997
depots.pddl.2p_0a_0d.0,pfile4,2,1,17,0.25,0.033997,0.01,0.01,0,0.013997
depots.pddl.2p_0a_0d.0,pfile5,2,1,76,0.25,0.303997,0.04,0.21,0.04,0.013997
depots.pddl.2p_0a_0d.0,pfile6,2,1,111,0.25,7.703,0.58,6.46,0.65,0.012997
depots.pddl.2p_0a_0d.0,pfile7,2,1,22,0.25,0.033997,0,0.02,0,0.013997
depots.pddl.2p_0a_0d.0,pfile8,2,1,18,0.25,0.063997,0,0.05,0,0.013997
depots.pddl.2p_0a_0d.0,pfile9,2,1,145,0.25,1.274,0.12,0.97,0.17,0.013997
depots.pddl.2p_0a_0d.0,pfile10,2,1,10,0.25,0.023997,0,0.01,0,0.013997
depots.pddl.2p_0a_1d.0,pfile1,3,1,4,0.5,0.013997,0,0,0,0.013997
depots.pddl.2p_0a_1d.0,pfile2,3,1,6,0.5,0.013997,0,0,0,0.013997
depots.pddl.2p_0a_1d.0,pfile3,3,1,18,0.125,0.033997,0,0.02,0,0.013997
depots.pddl.2p_0a_1d.0,pfile3,3,2,22,0.25,0.807994,0.07,0.57,0.14,0.027994
depots.pddl.2p_0a_1d.0,pfile4,3,1,54,0.125,0.193997,0.05,0.12,0.01,0.013997
depots.pddl.2p_0a_1d.0,pfile4,3,2,266,0.25,3.28799,0.19,2.74,0.33,0.027994
depots.pddl.2p_0a_1d.0,pfile4,3,3,94,0.5,3.67199,0.21,3.09,0.33,0.041991
depots.pddl.2p_0a_1d.0,pfile5,3,1,234,0.125,1.454,0.13,1.22,0.09,0.013997
depots.pddl.2p_0a_1d.0,pfile6,3,1,337,0.125,32.194,3.75,27.3,1.13,0.013997
depots.pddl.2p_0a_1d.0,pfile7,3,1,36,0.25,0.103997,0.01,0.08,0,0.013997
depots.pddl.2p_0a_1d.0,pfile7,3,2,34,0.5,0.187994,0.01,0.15,0,0.027994
depots.pddl.2p_0a_1d.0,pfile8,3,1,61,0.25,0.434997,0.06,0.33,0.03,0.014997
depots.pddl.2p_0a_1d.0,pfile8,3,2,32,0.5,0.608994,0.07,0.48,0.03,0.028994
depots.pddl.2p_0a_1d.0,pfile9,3,1,278,0.125,10.754,1.23,8.85,0.66,0.013997
depots.pddl.2p_0a_1d.0,pfile9,3,2,382,0.25,46.507,5.08,39.27,2.13,0.026994
depots.pddl.2p_0a_1d.0,pfile10,3,1,20,0.5,0.063997,0.01,0.04,0,0.013997
depots.pddl.2p_0a_2d.0,pfile1,4,1,10,0.5,0.013997,0,0,0,0.013997
depots.pddl.2p_0a_2d.0,pfile2,4,1,16,0.25,0.023997,0,0.01,0,0.013997
depots.pddl.2p_0a_2d.0,pfile3,4,1,28,0.0625,0.063997,0.01,0.04,0,0.013997
depots.pddl.2p_0a_2d.0,pfile4,4,1,36,0.0625,0.083997,0.01,0.06,0,0.013997
depots.pddl.2p_0a_2d.0,pfile5,4,1,81,0.0625,0.233997,0.03,0.19,0,0.013997
depots.pddl.2p_0a_2d.0,pfile6,4,1,279,0.0625,2.574,0.31,2.04,0.21,0.013997
depots.pddl.2p_0a_2d.0,pfile7,4,1,59,0.0625,0.122998,0,0.11,0,0.012998
depots.pddl.2p_0a_2d.0,pfile8,4,1,64,0.0625,0.233997,0.01,0.19,0.02,0.013997
depots.pddl.2p_0a_2d.0,pfile9,4,1,206,0.0625,1.864,0.23,1.42,0.2,0.013997
depots.pddl.2p_0a_2d.0,pfile10,4,1,22,0.25,0.043997,0,0.03,0,0.013997
depots.pddl.2p_0a_3d.0,pfile1,4,1,3,0.5,0.013997,0,0,0,0.013997
depots.pddl.2p_0a_3d.0,pfile2,4,1,7,0.25,0.013997,0,0,0,0.013997
depots.pddl.2p_0a_3d.0,pfile2,4,2,6,0.5,0.027994,0,0,0,0.027994
depots.pddl.2p_0a_3d.0,pfile3,4,1,27,0.25,0.043997,0.01,0.02,0,0.013997
depots.pddl.2p_0a_3d.0,pfile4,4,1,17,0.25,0.043997,0.01,0.02,0,0.013997
depots.pddl.2p_0a_3d.0,pfile5,4,1,263,0.125,2.474,0.21,2.09,0.16,0.013997
depots.pddl.2p_0a_3d.0,pfile5,4,2,109,0.25,6.34699,0.55,5.38,0.39,0.026994
depots.pddl.2p_0a_3d.0,pfile6,4,1,269,0.125,3.164,0.33,2.46,0.36,0.013997
depots.pddl.2p_0a_3d.0,pfile6,4,2,252,0.25,13.078,1.42,10.66,0.97,0.027994
depots.pddl.2p_0a_3d.0,pfile7,4,1,41,0.125,0.103997,0.03,0.05,0.01,0.013997
depots.pddl.2p_0a_3d.0,pfile7,4,2,27,0.25,0.167994,0.03,0.09,0.02,0.027994
depots.pddl.2p_0a_3d.0,pfile7,4,3,16,0.5,3.76199,0.38,3.06,0.28,0.041991
depots.pddl.2p_0a_3d.0,pfile8,4,1,273,0.0625,5.824,0.6,4.78,0.43,0.013997
depots.pddl.2p_0a_3d.0,pfile8,4,2,198,0.125,7.54799,0.77,6.15,0.6,0.027994
depots.pddl.2p_0a_3d.0,pfile10,4,1,11,0.25,0.033997,0,0.01,0.01,0.013997
depots.pddl.2p_0a_3d.0,pfile10,4,2,24,0.5,0.187994,0.01,0.13,0.02,0.027994
depots.pddl.2p_0a_4d.0,pfile1,6,1,9,0.03125,0.013997,0,0,0,0.013997
depots.pddl.2p_0a_4d.0,pfile1,6,2,9,0.125,0.027994,0,0,0,0.027994
depots.pddl.2p_0a_4d.0,pfile2,6,1,13,0.03125,0.013997,0,0,0,0.013997
depots.pddl.2p_0a_4d.0,pfile3,6,1,124,0.03125,0.433997,0.05,0.35,0.02,0.013997
depots.pddl.2p_0a_4d.0,pfile4,6,1,20,0.03125,0.043997,0,0.02,0.01,0.013997
depots.pddl.2p_0a_4d.0,pfile5,6,1,154,0.03125,1.104,0.08,0.97,0.04,0.013996
depots.pddl.2p_0a_4d.0,pfile7,6,1,33,0.03125,0.053997,0.01,0.03,0,0.013997
depots.pddl.2p_0a_4d.0,pfile8,6,1,62,0.03125,0.313997,0.05,0.23,0.02,0.013997
depots.pddl.2p_0a_4d.0,pfile9,6,1,399,0.03125,12.424,0.77,11.32,0.32,0.013997
depots.pddl.2p_0a_4d.0,pfile10,6,1,34,0.03125,0.083997,0,0.06,0.01,0.013997
depots.pddl.2p_0a_5d.0,pfile1,6,1,6,0.25,0.013997,0,0,0,0.013997
depots.pddl.2p_0a_5d.0,pfile2,6,1,10,0.25,0.013997,0,0,0,0.013997
depots.pddl.2p_0a_5d.0,pfile3,6,1,198,0.03125,0.703997,0.09,0.58,0.02,0.013997
depots.pddl.2p_0a_5d.0,pfile3,6,2,45,0.0625,0.837994,0.11,0.67,0.03,0.027994
depots.pddl.2p_0a_5d.0,pfile4,6,1,65,0.03125,0.253997,0.05,0.16,0.03,0.013997
depots.pddl.2p_0a_5d.0,pfile5,6,1,179,0.03125,1.064,0.06,0.92,0.07,0.013997
depots.pddl.2p_0a_5d.0,pfile6,6,1,148,0.03125,1.924,0.24,1.55,0.12,0.013997
depots.pddl.2p_0a_5d.0,pfile7,6,1,79,0.03125,0.233997,0.02,0.19,0.01,0.013997
depots.pddl.2p_0a_5d.0,pfile7,6,2,16,0.125,0.276994,0.03,0.21,0.01,0.026994
depots.pddl.2p_0a_5d.0,pfile7,6,3,14,0.25,0.320991,0.05,0.22,0.01,0.040991
depots.pddl.2p_0a_5d.0,pfile8,6,1,233,0.03125,1.584,0.14,1.32,0.11,0.013997
depots.pddl.2p_0a_5d.0,pfile8,6,2,59,0.0625,1.90799,0.18,1.58,0.12,0.027994
depots.pddl.2p_0a_5d.0,pfile9,6,1,211,0.03125,26.074,1.68,23.01,1.37,0.013997
depots.pddl.2p_0a_5d.0,pfile10,6,1,25,0.03125,0.062998,0,0.05,0,0.012998
depots.pddl.2p_0a_5d.0,pfile10,6,2,19,0.0625,0.116995,0.01,0.08,0,0.026995
depots.pddl.2p_1a_0d.0,pfile1,3,1,4,0.5,0.013997,0,0,0,0.013997
depots.pddl.2p_1a_0d.0,pfile2,3,1,6,0.5,0.013997,0,0,0,0.013997
depots.pddl.2p_1a_0d.0,pfile3,3,1,75,0.25,0.153997,0,0.11,0.03,0.013997
depots.pddl.2p_1a_0d.0,pfile4,3,1,42,0.25,0.143997,0.02,0.1,0.01,0.013997
depots.pddl.2p_1a_0d.0,pfile5,3,1,360,0.25,12.434,1.23,10.58,0.61,0.013997
depots.pddl.2p_1a_0d.0,pfile6,3,1,309,0.25,24.903,2.33,21.27,1.29,0.012997
depots.pddl.2p_1a_0d.0,pfile7,3,1,54,0.25,0.113997,0.03,0.05,0.02,0.013997
depots.pddl.2p_1a_0d.0,pfile8,3,1,69,0.25,0.433997,0.02,0.34,0.06,0.013997
depots.pddl.2p_1a_0d.0,pfile9,3,1,369,0.25,14.324,1.46,12.2,0.65,0.013997
depots.pddl.2p_1a_0d.0,pfile10,3,1,12,0.25,0.043997,0,0.03,0,0.013997
depots.pddl.2p_1a_1d.0,pfile1,4,1,8,0.125,0.012997,0,0,0,0.012997
depots.pddl.2p_1a_1d.0,pfile2,4,1,15,0.125,0.013997,0,0,0,0.013997
depots.pddl.2p_1a_1d.0,pfile3,4,1,158,0.125,0.503998,0.06,0.39,0.04,0.013998
depots.pddl.2p_1a_1d.0,pfile4,4,1,36,0.125,0.123997,0.02,0.09,0,0.013997
depots.pddl.2p_1a_1d.0,pfile5,4,1,270,0.125,13.313,1.12,11.71,0.47,0.012997
depots.pddl.2p_1a_1d.0,pfile7,4,1,37,0.125,0.063997,0.01,0.04,0,0.013997
depots.pddl.2p_1a_1d.0,pfile8,4,1,177,0.125,1.124,0.1,0.94,0.07,0.013997
depots.pddl.2p_1a_1d.0,pfile10,4,1,55,0.125,0.182998,0.04,0.13,0,0.012998
depots.pddl.2p_1a_2d.0,pfile1,5,1,10,0.25,0.013997,0,0,0,0.013997
depots.pddl.2p_1a_2d.0,pfile2,5,1,17,0.25,0.023997,0.01,0,0,0.013997
