#SEARCH PARAMETERS:
#Max restart:	5
#Max iterations:	5
#Initial depth bound:	10
#Probes at depth:	60
#Neighborhood size:	5
#Initial fail bound:	32
#Min heuristic bias:	0.5
#Max heuristic bias:	1.5
#
#RELAXED PLAN PARAMETERS:
#Relaxed plan type: PURE_FF_RP
#ignore_poss_del_in_rp:	1
#use_lower_bound_in_rp:	1
#use_upper_bound_in_rp:	0
#use_robustness_threshold:	1
#clauses_from_rpg_for_false_preconditions:	1
#current_actions_affect_candidate_action:	1
#candidate_actions_affect_current_actions:	1
#
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time,rp_success_rate
satellite.pddl.0p_4a_1d.0,pfile6,5,1,24,0.25,0.032,0,0.02,0,0.012,1
satellite.pddl.0p_4a_1d.0,pfile7,5,1,33,0.25,0.062,0,0.05,0,0.012,1
satellite.pddl.0p_4a_1d.0,pfile8,5,1,31,0.25,0.072,0.01,0.05,0,0.012,1
satellite.pddl.0p_4a_1d.0,pfile9,5,1,50,0.25,0.182,0.03,0.14,0,0.012,1
satellite.pddl.0p_4a_1d.0,pfile10,5,1,38,0.25,0.122,0,0.1,0.01,0.012,1
satellite.pddl.0p_4a_2d.0,pfile1,6,1,8,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.0p_4a_2d.0,pfile2,6,1,13,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.0p_4a_2d.0,pfile3,6,1,10,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.0p_4a_2d.0,pfile4,6,1,21,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.0p_4a_2d.0,pfile5,6,1,15,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.0p_4a_2d.0,pfile6,6,1,18,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.0p_4a_2d.0,pfile7,6,1,26,0.0625,0.052,0.01,0.03,0,0.012,1
satellite.pddl.0p_4a_2d.0,pfile8,6,1,25,0.0625,0.052,0,0.04,0,0.012,1
satellite.pddl.0p_4a_2d.0,pfile9,6,1,38,0.0625,0.122,0.02,0.09,0,0.012,1
satellite.pddl.0p_4a_2d.0,pfile10,6,1,42,0.0625,0.132,0.05,0.07,0,0.012,1
satellite.pddl.0p_4a_3d.0,pfile1,7,1,17,0.125,0.012,0,0,0,0.012,1
satellite.pddl.0p_4a_3d.0,pfile2,7,1,21,0.125,0.012,0,0,0,0.012,1
satellite.pddl.0p_4a_3d.0,pfile3,7,1,18,0.125,0.012,0,0,0,0.012,1
satellite.pddl.0p_4a_3d.0,pfile4,7,1,31,0.125,0.032,0,0.01,0.01,0.012,1
satellite.pddl.0p_4a_3d.0,pfile5,7,1,17,0.125,0.032,0,0.02,0,0.012,1
satellite.pddl.0p_4a_3d.0,pfile6,7,1,23,0.125,0.042,0.01,0.02,0,0.012,1
satellite.pddl.0p_4a_3d.0,pfile7,7,1,54,0.125,0.152,0,0.14,0,0.012,1
satellite.pddl.0p_4a_3d.0,pfile8,7,1,47,0.125,0.172,0.03,0.13,0,0.012,1
satellite.pddl.0p_4a_3d.0,pfile9,7,1,57,0.125,0.252,0.05,0.19,0,0.012,1
satellite.pddl.0p_4a_3d.0,pfile10,7,1,38,0.125,0.132,0.02,0.1,0,0.012,1
satellite.pddl.0p_4a_4d.0,pfile1,8,1,8,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.0p_4a_4d.0,pfile2,8,1,13,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.0p_4a_4d.0,pfile3,8,1,10,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.0p_4a_4d.0,pfile4,8,1,17,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.0p_4a_4d.0,pfile5,8,1,15,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.0p_4a_4d.0,pfile6,8,1,19,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.0p_4a_4d.0,pfile7,8,1,21,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.0p_4a_4d.0,pfile8,8,1,25,0.03125,0.052,0.01,0.03,0,0.012,1
satellite.pddl.0p_4a_4d.0,pfile9,8,1,31,0.03125,0.072,0.01,0.05,0,0.012,1
satellite.pddl.0p_4a_4d.0,pfile10,8,1,34,0.03125,0.092,0.01,0.07,0,0.012,1
satellite.pddl.0p_4a_5d.0,pfile1,8,1,8,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.0p_4a_5d.0,pfile2,8,1,12,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.0p_4a_5d.0,pfile3,8,1,10,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.0p_4a_5d.0,pfile4,8,1,17,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.0p_4a_5d.0,pfile5,8,1,14,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.0p_4a_5d.0,pfile6,8,1,18,0.03125,0.022,0.01,0,0,0.012,1
satellite.pddl.0p_4a_5d.0,pfile7,8,1,29,0.03125,0.062,0,0.05,0,0.012,1
satellite.pddl.0p_4a_5d.0,pfile8,8,1,31,0.03125,0.072,0.02,0.03,0.01,0.012,1
satellite.pddl.0p_4a_5d.0,pfile9,8,1,33,0.03125,0.092,0.03,0.05,0,0.012,1
satellite.pddl.0p_4a_5d.0,pfile10,8,1,39,0.03125,0.112,0.02,0.07,0.01,0.012,1
satellite.pddl.0p_5a_0d.0,pfile1,5,1,12,0.125,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_0d.0,pfile2,5,1,13,0.125,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_0d.0,pfile3,5,1,15,0.125,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_0d.0,pfile4,5,1,20,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.0p_5a_0d.0,pfile5,5,1,22,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.0p_5a_0d.0,pfile6,5,1,25,0.125,0.032,0,0.01,0.01,0.012,1
satellite.pddl.0p_5a_0d.0,pfile7,5,1,28,0.125,0.052,0,0.04,0,0.012,1
satellite.pddl.0p_5a_0d.0,pfile8,5,1,34,0.125,0.082,0.01,0.06,0,0.012,1
satellite.pddl.0p_5a_0d.0,pfile9,5,1,36,0.125,0.112,0.01,0.09,0,0.012,1
satellite.pddl.0p_5a_0d.0,pfile10,5,1,41,0.125,0.152,0.01,0.11,0.02,0.012,1
satellite.pddl.0p_5a_1d.0,pfile1,6,1,9,0.125,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_1d.0,pfile2,6,1,14,0.125,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_1d.0,pfile3,6,1,13,0.125,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_1d.0,pfile4,6,1,21,0.125,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_1d.0,pfile5,6,1,21,0.125,0.032,0,0.02,0,0.012,1
satellite.pddl.0p_5a_1d.0,pfile6,6,1,37,0.03125,0.072,0,0.06,0,0.012,1
satellite.pddl.0p_5a_1d.0,pfile6,6,2,22,0.125,0.114,0,0.09,0,0.024,1
satellite.pddl.0p_5a_1d.0,pfile7,6,1,28,0.125,0.042,0,0.03,0,0.012,1
satellite.pddl.0p_5a_1d.0,pfile8,6,1,39,0.125,0.122,0.01,0.09,0.01,0.012,1
satellite.pddl.0p_5a_1d.0,pfile9,6,1,52,0.125,0.192,0.03,0.15,0,0.012,1
satellite.pddl.0p_5a_1d.0,pfile10,6,1,39,0.125,0.162,0.03,0.11,0.01,0.012,1
satellite.pddl.0p_5a_2d.0,pfile1,7,1,8,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_2d.0,pfile2,7,1,13,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_2d.0,pfile3,7,1,10,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_2d.0,pfile4,7,1,18,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_2d.0,pfile5,7,1,15,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.0p_5a_2d.0,pfile6,7,1,20,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.0p_5a_2d.0,pfile7,7,1,24,0.03125,0.032,0,0.02,0,0.012,1
satellite.pddl.0p_5a_2d.0,pfile8,7,1,25,0.03125,0.052,0.02,0.02,0,0.012,1
satellite.pddl.0p_5a_2d.0,pfile9,7,1,29,0.0625,0.052,0,0.04,0,0.012,1
satellite.pddl.0p_5a_2d.0,pfile10,7,1,34,0.03125,0.082,0.01,0.06,0,0.012,1
satellite.pddl.0p_5a_3d.0,pfile1,8,1,8,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_3d.0,pfile2,8,1,13,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_3d.0,pfile3,8,1,10,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_3d.0,pfile4,8,1,21,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_3d.0,pfile5,8,1,14,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_3d.0,pfile6,8,1,20,0.015625,0.032,0,0.02,0,0.012,1
satellite.pddl.0p_5a_3d.0,pfile7,8,1,24,0.015625,0.032,0,0.02,0,0.012,1
satellite.pddl.0p_5a_3d.0,pfile8,8,1,28,0.015625,0.062,0.01,0.04,0,0.012,1
satellite.pddl.0p_5a_3d.0,pfile9,8,1,33,0.015625,0.072,0.03,0.02,0.01,0.012,1
satellite.pddl.0p_5a_3d.0,pfile10,8,1,34,0.015625,0.092,0.01,0.06,0.01,0.012,1
satellite.pddl.0p_5a_4d.0,pfile1,9,1,8,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_4d.0,pfile2,9,1,15,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_4d.0,pfile3,9,1,10,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_4d.0,pfile4,9,1,21,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.0p_5a_4d.0,pfile5,9,1,15,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_4d.0,pfile6,9,1,20,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.0p_5a_4d.0,pfile7,9,1,24,0.03125,0.042,0,0.03,0,0.012,1
satellite.pddl.0p_5a_4d.0,pfile8,9,1,27,0.03125,0.052,0,0.04,0,0.012,1
satellite.pddl.0p_5a_4d.0,pfile9,9,1,32,0.03125,0.072,0,0.06,0,0.012,1
satellite.pddl.0p_5a_4d.0,pfile10,9,1,34,0.03125,0.092,0.04,0.04,0,0.012,1
satellite.pddl.0p_5a_5d.0,pfile1,9,1,8,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_5d.0,pfile2,9,1,15,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_5d.0,pfile3,9,1,10,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_5d.0,pfile4,9,1,17,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_5d.0,pfile5,9,1,16,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_5d.0,pfile6,9,1,18,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.0p_5a_5d.0,pfile7,9,1,24,0.015625,0.032,0.01,0.01,0,0.012,1
satellite.pddl.0p_5a_5d.0,pfile8,9,1,27,0.015625,0.052,0,0.03,0.01,0.012,1
satellite.pddl.0p_5a_5d.0,pfile9,9,1,32,0.015625,0.082,0.01,0.05,0.01,0.012,1
satellite.pddl.0p_5a_5d.0,pfile10,9,1,35,0.015625,0.092,0.02,0.06,0,0.012,1
satellite.pddl.1p_0a_0d.0,pfile1,1,1,9,1,0,0,0,0,0,1
satellite.pddl.1p_0a_0d.0,pfile2,1,1,14,1,0.01,0.01,0,0,0,1
satellite.pddl.1p_0a_0d.0,pfile3,1,1,13,1,0.01,0.01,0,0,0,1
satellite.pddl.1p_0a_0d.0,pfile4,1,1,34,1,0.02,0,0.02,0,0,1
satellite.pddl.1p_0a_0d.0,pfile5,1,1,33,1,0.04,0.01,0.03,0,0,1
satellite.pddl.1p_0a_0d.0,pfile6,1,1,24,1,0.02,0.01,0.01,0,0,1
satellite.pddl.1p_0a_0d.0,pfile7,1,1,25,1,0.04,0,0.04,0,0,1
satellite.pddl.1p_0a_0d.0,pfile8,1,1,51,1,0.13,0.03,0.1,0,0,1
satellite.pddl.1p_0a_0d.0,pfile9,1,1,81,1,0.32,0.06,0.25,0.01,0,1
satellite.pddl.1p_0a_0d.0,pfile10,1,1,49,1,0.19,0.02,0.17,0,0,1
satellite.pddl.1p_0a_1d.0,pfile1,2,1,9,1,0.01,0,0.01,0,0,1
satellite.pddl.1p_0a_1d.0,pfile2,2,1,14,1,0,0,0,0,0,1
satellite.pddl.1p_0a_1d.0,pfile3,2,1,32,0.5,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_0a_1d.0,pfile4,2,1,23,0.5,0.032,0,0.01,0.01,0.012,1
satellite.pddl.1p_0a_1d.0,pfile5,2,1,19,0.5,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_0a_1d.0,pfile6,2,1,23,0.5,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_0a_1d.0,pfile7,2,1,24,0.5,0.052,0,0.02,0.02,0.012,1
satellite.pddl.1p_0a_1d.0,pfile8,2,1,26,0.5,0.062,0.02,0.03,0,0.012,1
satellite.pddl.1p_0a_1d.0,pfile9,2,1,43,0.5,0.182,0.04,0.13,0,0.012,1
satellite.pddl.1p_0a_1d.0,pfile10,2,1,37,0.5,0.182,0.05,0.1,0.02,0.012,1
satellite.pddl.1p_0a_2d.0,pfile1,3,1,8,0.5,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_0a_2d.0,pfile2,3,1,13,0.5,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_0a_2d.0,pfile3,3,1,10,0.5,0.012,0,0,0,0.012,1
satellite.pddl.1p_0a_2d.0,pfile4,3,1,21,0.5,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_0a_2d.0,pfile5,3,1,14,0.5,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_0a_2d.0,pfile6,3,1,18,0.5,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_0a_2d.0,pfile7,3,1,20,0.25,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_0a_2d.0,pfile8,3,1,25,0.25,0.062,0.01,0.04,0,0.012,1
satellite.pddl.1p_0a_2d.0,pfile9,3,1,31,0.5,0.082,0.01,0.06,0,0.012,1
satellite.pddl.1p_0a_2d.0,pfile10,3,1,38,0.5,0.112,0.02,0.08,0,0.012,1
satellite.pddl.1p_0a_3d.0,pfile1,4,1,13,0.5,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_0a_3d.0,pfile2,4,1,13,0.5,0.022,0,0,0.01,0.012,1
satellite.pddl.1p_0a_3d.0,pfile3,4,1,15,0.25,0.012,0,0,0,0.012,1
satellite.pddl.1p_0a_3d.0,pfile4,4,1,42,0.25,0.052,0.01,0.03,0,0.012,1
satellite.pddl.1p_0a_3d.0,pfile5,4,1,15,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_0a_3d.0,pfile6,4,1,24,0.25,0.042,0.01,0.02,0,0.012,1
satellite.pddl.1p_0a_3d.0,pfile7,4,1,29,0.25,0.082,0.01,0.06,0,0.012,1
satellite.pddl.1p_0a_3d.0,pfile8,4,1,27,0.25,0.072,0.02,0.04,0,0.012,1
satellite.pddl.1p_0a_3d.0,pfile9,4,1,31,0.25,0.132,0.03,0.09,0,0.012,1
satellite.pddl.1p_0a_3d.0,pfile10,4,1,40,0.25,0.172,0.04,0.11,0.01,0.012,1
satellite.pddl.1p_0a_4d.0,pfile1,5,1,6,0.25,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_0a_4d.0,pfile1,5,2,6,0.5,0.034,0.01,0,0,0.024,0.961538
satellite.pddl.1p_0a_4d.0,pfile2,5,1,10,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_0a_4d.0,pfile3,5,1,8,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_0a_4d.0,pfile4,5,1,17,0.25,0.012,0,0,0,0.012,1
satellite.pddl.1p_0a_4d.0,pfile5,5,1,12,0.25,0.012,0,0,0,0.012,1
satellite.pddl.1p_0a_4d.0,pfile6,5,1,14,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_0a_4d.0,pfile7,5,1,18,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_0a_4d.0,pfile8,5,1,21,0.125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.1p_0a_4d.0,pfile9,5,1,25,0.125,0.042,0,0.02,0.01,0.012,1
satellite.pddl.1p_0a_4d.0,pfile9,5,2,25,0.25,0.304,0.08,0.19,0.01,0.024,0.531963
satellite.pddl.1p_0a_4d.0,pfile10,5,1,26,0.125,0.052,0,0.04,0,0.012,1
satellite.pddl.1p_0a_5d.0,pfile1,5,1,8,0.5,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_0a_5d.0,pfile2,5,1,15,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_0a_5d.0,pfile3,5,1,10,0.5,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_0a_5d.0,pfile4,5,1,21,0.5,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_0a_5d.0,pfile5,5,1,14,0.5,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_0a_5d.0,pfile6,5,1,18,0.5,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_0a_5d.0,pfile7,5,1,24,0.25,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_0a_5d.0,pfile8,5,1,29,0.5,0.052,0.02,0.02,0,0.012,1
satellite.pddl.1p_0a_5d.0,pfile9,5,1,31,0.25,0.082,0.03,0.04,0,0.012,1
satellite.pddl.1p_0a_5d.0,pfile10,5,1,35,0.25,0.092,0,0.07,0.01,0.012,1
satellite.pddl.1p_1a_0d.0,pfile1,2,1,11,1,0.01,0,0.01,0,0,1
satellite.pddl.1p_1a_0d.0,pfile2,2,1,27,1,0.01,0,0.01,0,0,1
satellite.pddl.1p_1a_0d.0,pfile3,2,1,16,1,0.01,0,0.01,0,0,1
satellite.pddl.1p_1a_0d.0,pfile4,2,1,25,1,0.01,0,0.01,0,0,1
satellite.pddl.1p_1a_0d.0,pfile5,2,1,23,1,0.03,0,0.03,0,0,1
satellite.pddl.1p_1a_0d.0,pfile6,2,1,25,0.5,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_1a_0d.0,pfile7,2,1,45,0.5,0.092,0.04,0.03,0.01,0.012,1
satellite.pddl.1p_1a_0d.0,pfile8,2,1,50,0.5,0.152,0.04,0.1,0,0.012,1
satellite.pddl.1p_1a_0d.0,pfile9,2,1,62,1,0.23,0.03,0.19,0.01,0,1
satellite.pddl.1p_1a_0d.0,pfile10,2,1,60,0.5,0.262,0.04,0.21,0,0.012,1
satellite.pddl.1p_1a_1d.0,pfile1,3,1,8,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_1a_1d.0,pfile2,3,1,12,0.125,0.022,0,0,0.01,0.012,1
satellite.pddl.1p_1a_1d.0,pfile3,3,1,10,0.125,0.022,0,0,0.01,0.012,1
satellite.pddl.1p_1a_1d.0,pfile4,3,1,17,0.125,0.012,0,0,0,0.012,1
satellite.pddl.1p_1a_1d.0,pfile5,3,1,14,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_1a_1d.0,pfile6,3,1,16,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_1a_1d.0,pfile7,3,1,18,0.125,0.022,0,0,0.01,0.012,1
satellite.pddl.1p_1a_1d.0,pfile8,3,1,22,0.125,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_1a_1d.0,pfile9,3,1,27,0.125,0.052,0,0.04,0,0.012,1
satellite.pddl.1p_1a_1d.0,pfile10,3,1,24,0.125,0.042,0.01,0.01,0.01,0.012,1
satellite.pddl.1p_1a_2d.0,pfile1,4,1,8,0.5,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_1a_2d.0,pfile2,4,1,13,0.5,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_1a_2d.0,pfile3,4,1,10,0.5,0.012,0,0,0,0.012,1
satellite.pddl.1p_1a_2d.0,pfile4,4,1,21,0.5,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_1a_2d.0,pfile5,4,1,14,0.5,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_1a_2d.0,pfile6,4,1,18,0.5,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_1a_2d.0,pfile7,4,1,26,0.5,0.042,0.01,0.02,0,0.012,1
satellite.pddl.1p_1a_2d.0,pfile8,4,1,31,0.5,0.072,0.01,0.05,0,0.012,1
satellite.pddl.1p_1a_2d.0,pfile9,4,1,34,0.5,0.082,0.01,0.05,0.01,0.012,1
satellite.pddl.1p_1a_2d.0,pfile10,4,1,42,0.5,0.142,0.02,0.09,0.02,0.012,1
satellite.pddl.1p_1a_3d.0,pfile1,5,1,8,0.125,0.012,0,0,0,0.012,1
satellite.pddl.1p_1a_3d.0,pfile2,5,1,15,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.1p_1a_3d.0,pfile2,5,2,13,0.0625,0.024,0,0,0,0.024,1
satellite.pddl.1p_1a_3d.0,pfile3,5,1,10,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_1a_3d.0,pfile4,5,1,21,0.0625,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_1a_3d.0,pfile4,5,2,21,0.125,0.044,0.01,0.01,0,0.024,0.905263
satellite.pddl.1p_1a_3d.0,pfile5,5,1,15,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_1a_3d.0,pfile6,5,1,20,0.03125,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_1a_3d.0,pfile6,5,2,19,0.0625,0.054,0.02,0.01,0,0.024,1
satellite.pddl.1p_1a_3d.0,pfile6,5,3,19,0.125,0.256,0.03,0.16,0.03,0.036,0.454034
satellite.pddl.1p_1a_3d.0,pfile7,5,1,24,0.03125,0.042,0.01,0.01,0.01,0.012,1
satellite.pddl.1p_1a_3d.0,pfile7,5,2,26,0.0625,0.094,0.03,0.03,0.01,0.024,0.981982
satellite.pddl.1p_1a_3d.0,pfile7,5,3,26,0.125,0.146,0.04,0.06,0.01,0.036,0.958824
satellite.pddl.1p_1a_3d.0,pfile8,5,1,27,0.03125,0.072,0.01,0.05,0,0.012,1
satellite.pddl.1p_1a_3d.0,pfile8,5,2,25,0.0625,0.694,0.13,0.5,0.04,0.024,0.578149
satellite.pddl.1p_1a_3d.0,pfile9,5,1,34,0.03125,0.112,0.05,0.05,0,0.012,1
satellite.pddl.1p_1a_3d.0,pfile9,5,2,35,0.0625,0.214,0.07,0.12,0,0.024,0.986207
satellite.pddl.1p_1a_3d.0,pfile9,5,3,31,0.125,0.606,0.17,0.4,0,0.036,0.62069
satellite.pddl.1p_1a_3d.0,pfile10,5,1,35,0.03125,0.132,0.04,0.06,0.02,0.012,1
satellite.pddl.1p_1a_3d.0,pfile10,5,2,34,0.0625,0.744,0.22,0.45,0.05,0.024,0.692483
satellite.pddl.1p_1a_4d.0,pfile1,6,1,8,0.5,0.012,0,0,0,0.012,1
satellite.pddl.1p_1a_4d.0,pfile2,6,1,12,0.25,0.012,0,0,0,0.012,1
satellite.pddl.1p_1a_4d.0,pfile3,6,1,10,0.25,0.012,0,0,0,0.012,1
satellite.pddl.1p_1a_4d.0,pfile4,6,1,21,0.25,0.012,0,0,0,0.012,1
satellite.pddl.1p_1a_4d.0,pfile5,6,1,14,0.25,0.012,0,0,0,0.012,1
satellite.pddl.1p_1a_4d.0,pfile6,6,1,19,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_1a_4d.0,pfile7,6,1,24,0.125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.1p_1a_4d.0,pfile8,6,1,27,0.125,0.072,0.03,0.03,0,0.012,1
satellite.pddl.1p_1a_4d.0,pfile9,6,1,34,0.125,0.102,0.03,0.05,0.01,0.012,1
satellite.pddl.1p_1a_4d.0,pfile10,6,1,35,0.125,0.132,0.04,0.08,0,0.012,1
satellite.pddl.1p_1a_5d.0,pfile1,6,1,8,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_1a_5d.0,pfile2,6,1,13,0.125,0.012,0,0,0,0.012,1
satellite.pddl.1p_1a_5d.0,pfile3,6,1,10,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_1a_5d.0,pfile4,6,1,20,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_1a_5d.0,pfile5,6,1,13,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_1a_5d.0,pfile6,6,1,19,0.0625,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_1a_5d.0,pfile7,6,1,25,0.0625,0.042,0.01,0.02,0,0.012,1
satellite.pddl.1p_1a_5d.0,pfile8,6,1,25,0.0625,0.042,0.01,0.01,0.01,0.012,1
satellite.pddl.1p_1a_5d.0,pfile9,6,1,30,0.0625,0.082,0.02,0.04,0.01,0.012,1
satellite.pddl.1p_1a_5d.0,pfile10,6,1,36,0.0625,0.122,0.02,0.08,0.01,0.012,1
satellite.pddl.1p_2a_0d.0,pfile1,3,1,16,0.5,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_0d.0,pfile2,3,1,15,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_0d.0,pfile3,3,1,15,0.5,0.012,0,0,0,0.012,1
satellite.pddl.1p_2a_0d.0,pfile4,3,1,35,0.5,0.042,0,0.03,0,0.012,1
satellite.pddl.1p_2a_0d.0,pfile5,3,1,19,0.5,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_0d.0,pfile6,3,1,24,0.5,0.042,0,0.03,0,0.012,1
satellite.pddl.1p_2a_0d.0,pfile7,3,1,29,0.25,0.052,0.01,0.02,0.01,0.012,1
satellite.pddl.1p_2a_0d.0,pfile8,3,1,28,0.5,0.052,0.01,0.03,0,0.012,1
satellite.pddl.1p_2a_0d.0,pfile9,3,1,50,0.25,0.172,0.03,0.13,0,0.012,1
satellite.pddl.1p_2a_0d.0,pfile10,3,1,60,0.25,0.282,0.05,0.21,0.01,0.012,1
satellite.pddl.1p_2a_1d.0,pfile1,4,1,9,1,0.01,0,0.01,0,0,1
satellite.pddl.1p_2a_1d.0,pfile2,4,1,25,0.5,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_1d.0,pfile3,4,1,13,1,0.01,0,0.01,0,0,1
satellite.pddl.1p_2a_1d.0,pfile4,4,1,23,1,0.01,0,0.01,0,0,1
satellite.pddl.1p_2a_1d.0,pfile5,4,1,21,1,0.02,0.01,0.01,0,0,1
satellite.pddl.1p_2a_1d.0,pfile6,4,1,49,1,0.08,0.01,0.07,0,0,1
satellite.pddl.1p_2a_1d.0,pfile7,4,1,27,0.5,0.052,0.02,0.02,0,0.012,1
satellite.pddl.1p_2a_1d.0,pfile8,4,1,56,0.5,0.192,0.03,0.15,0,0.012,1
satellite.pddl.1p_2a_1d.0,pfile9,4,1,68,0.5,0.312,0.06,0.24,0,0.012,1
satellite.pddl.1p_2a_1d.0,pfile10,4,1,54,0.5,0.252,0.02,0.21,0.01,0.012,1
satellite.pddl.1p_2a_2d.0,pfile1,5,1,7,0.0625,0.022,0,0.01,0,0.012,1
