#SEARCH PARAMETERS:
#Initial robustness threshold:	0.01
#Max restart:	5
#Max iterations:	5
#Initial depth bound:	10
#Probes at depth:	60
#Neighborhood size:	5
#Initial fail bound:	32
#Min heuristic bias:	0.5
#Max heuristic bias:	1.5
#
#RELAXED PLAN PARAMETERS:
#Relaxed plan type: PURE_FF_RP
#ignore_poss_del_in_rp:	1
#use_lower_bound_in_rp:	1
#use_upper_bound_in_rp:	0
#use_robustness_threshold:	1
#clauses_from_rpg_for_false_preconditions:	1
#current_actions_affect_candidate_action:	1
#candidate_actions_affect_current_actions:	1
#
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time,rp_success_rate
zenotravel.pddl.1p_1a_2d.0,pfile8,4,1,18,0.125,0.042,0,0.03,0,0.012,1
zenotravel.pddl.1p_1a_2d.0,pfile8,4,2,16,0.25,0.084,0,0.06,0,0.024,0.888889
zenotravel.pddl.1p_1a_2d.0,pfile9,4,1,24,0.125,0.052,0,0.04,0,0.012,1
zenotravel.pddl.1p_1a_2d.0,pfile9,4,2,41,0.25,0.134,0.01,0.1,0,0.024,0.976879
zenotravel.pddl.1p_1a_2d.0,pfile10,4,1,38,0.125,0.082,0.01,0.06,0,0.012,1
zenotravel.pddl.1p_1a_2d.0,pfile10,4,2,23,0.25,0.174,0.02,0.12,0.01,0.024,0.391026
zenotravel.pddl.1p_1a_3d.0,pfile1,5,1,1,1,0,0,0,0,0,1
zenotravel.pddl.1p_1a_3d.0,pfile2,5,1,3,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_1a_3d.0,pfile3,5,1,5,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_1a_3d.0,pfile4,5,1,6,0.25,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_1a_3d.0,pfile5,5,1,11,0.125,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_1a_3d.0,pfile5,5,2,11,0.25,0.044,0,0.02,0,0.024,0.83871
zenotravel.pddl.1p_1a_3d.0,pfile6,5,1,10,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_1a_3d.0,pfile6,5,2,11,0.25,0.044,0,0.01,0.01,0.024,0.546875
zenotravel.pddl.1p_1a_3d.0,pfile7,5,1,10,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_1a_3d.0,pfile8,5,1,10,0.25,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_1a_3d.0,pfile9,5,1,18,0.0625,0.032,0,0.02,0,0.012,1
zenotravel.pddl.1p_1a_3d.0,pfile9,5,2,18,0.125,0.054,0,0.02,0.01,0.024,1
zenotravel.pddl.1p_1a_3d.0,pfile9,5,3,18,0.25,0.106,0.01,0.05,0.01,0.036,0.427481
zenotravel.pddl.1p_1a_3d.0,pfile10,5,1,22,0.0625,0.032,0,0.02,0,0.012,1
zenotravel.pddl.1p_1a_3d.0,pfile10,5,2,25,0.125,0.104,0,0.07,0.01,0.024,0.435115
zenotravel.pddl.1p_1a_3d.0,pfile10,5,3,22,0.25,0.166,0.01,0.11,0.01,0.036,0.480769
zenotravel.pddl.1p_1a_4d.0,pfile1,6,1,1,0.5,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_1a_4d.0,pfile1,6,2,1,1,0.022,0,0.01,0,0.012,0.217391
zenotravel.pddl.1p_1a_4d.0,pfile2,6,1,4,0.125,0.022,0,0,0.01,0.012,1
zenotravel.pddl.1p_1a_4d.0,pfile2,6,2,4,0.25,0.034,0,0,0.01,0.024,0.642857
zenotravel.pddl.1p_1a_4d.0,pfile2,6,3,4,0.5,0.046,0,0,0.01,0.036,0.454545
zenotravel.pddl.1p_1a_4d.0,pfile3,6,1,5,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_1a_4d.0,pfile3,6,2,5,0.25,0.024,0,0,0,0.024,1
zenotravel.pddl.1p_1a_4d.0,pfile3,6,3,6,0.5,0.046,0,0.01,0,0.036,0.541667
zenotravel.pddl.1p_1a_4d.0,pfile4,6,1,7,0.125,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_1a_4d.0,pfile4,6,2,8,0.25,0.254,0.04,0.16,0.03,0.024,0.257489
zenotravel.pddl.1p_1a_4d.0,pfile5,6,1,11,0.125,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_1a_4d.0,pfile5,6,2,11,0.25,0.044,0,0.02,0,0.024,0.54
zenotravel.pddl.1p_1a_4d.0,pfile6,6,1,11,0.0625,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_1a_4d.0,pfile6,6,2,11,0.125,0.044,0,0.02,0,0.024,0.928571
zenotravel.pddl.1p_1a_4d.0,pfile6,6,3,11,0.5,0.116,0.01,0.07,0,0.036,0.306202
zenotravel.pddl.1p_1a_4d.0,pfile7,6,1,11,0.0625,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_1a_4d.0,pfile7,6,2,11,0.125,0.034,0,0.01,0,0.024,0.956522
zenotravel.pddl.1p_1a_4d.0,pfile7,6,3,11,0.25,0.176,0.03,0.11,0,0.036,0.234043
zenotravel.pddl.1p_1a_4d.0,pfile8,6,1,10,0.125,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_1a_4d.0,pfile8,6,2,15,0.25,0.594,0.07,0.46,0.04,0.024,0.22359
zenotravel.pddl.1p_1a_4d.0,pfile9,6,1,18,0.125,0.032,0.01,0.01,0,0.012,1
zenotravel.pddl.1p_1a_4d.0,pfile10,6,1,20,0.125,0.032,0,0.01,0.01,0.012,1
zenotravel.pddl.1p_1a_4d.0,pfile10,6,2,24,0.25,0.104,0.02,0.04,0.02,0.024,0.491379
zenotravel.pddl.1p_1a_4d.0,pfile10,6,3,23,0.5,0.346,0.08,0.2,0.03,0.036,0.316456
zenotravel.pddl.1p_1a_5d.0,pfile1,7,1,1,0.5,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_1a_5d.0,pfile1,7,2,1,1,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_1a_5d.0,pfile2,7,1,4,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_1a_5d.0,pfile2,7,2,4,0.25,0.034,0,0.01,0,0.024,0.314815
zenotravel.pddl.1p_1a_5d.0,pfile2,7,3,4,0.5,0.056,0.01,0.01,0,0.036,0.241379
zenotravel.pddl.1p_1a_5d.0,pfile3,7,1,5,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_1a_5d.0,pfile3,7,2,5,0.5,0.034,0,0.01,0,0.024,1
zenotravel.pddl.1p_1a_5d.0,pfile4,7,1,7,0.125,0.022,0,0,0.01,0.012,1
zenotravel.pddl.1p_1a_5d.0,pfile4,7,2,6,0.25,0.254,0.02,0.2,0.01,0.024,0.236398
zenotravel.pddl.1p_1a_5d.0,pfile5,7,1,11,0.0625,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_1a_5d.0,pfile5,7,2,11,0.125,0.054,0.01,0.02,0,0.024,0.923077
zenotravel.pddl.1p_1a_5d.0,pfile5,7,3,11,0.25,0.116,0.01,0.07,0,0.036,0.4
zenotravel.pddl.1p_1a_5d.0,pfile6,7,1,11,0.03125,0.032,0,0.02,0,0.012,1
zenotravel.pddl.1p_1a_5d.0,pfile6,7,2,11,0.125,0.054,0,0.03,0,0.024,1
zenotravel.pddl.1p_1a_5d.0,pfile6,7,3,11,0.25,0.116,0.01,0.06,0.01,0.036,0.365854
zenotravel.pddl.1p_1a_5d.0,pfile6,7,4,11,0.5,0.158,0.01,0.09,0.01,0.048,0.615385
zenotravel.pddl.1p_1a_5d.0,pfile7,7,1,11,0.0625,0.032,0.02,0,0,0.012,1
zenotravel.pddl.1p_1a_5d.0,pfile7,7,2,12,0.125,0.064,0.02,0.02,0,0.024,0.771429
zenotravel.pddl.1p_1a_5d.0,pfile7,7,3,15,0.25,0.226,0.04,0.13,0.02,0.036,0.296296
zenotravel.pddl.1p_1a_5d.0,pfile8,7,1,10,0.0625,0.052,0.01,0.03,0,0.012,1
zenotravel.pddl.1p_1a_5d.0,pfile8,7,2,10,0.125,0.124,0.03,0.06,0.01,0.024,0.619048
zenotravel.pddl.1p_1a_5d.0,pfile8,7,3,12,0.25,1.556,0.31,1.14,0.07,0.036,0.22611
zenotravel.pddl.1p_1a_5d.0,pfile9,7,1,18,0.03125,0.092,0.02,0.06,0,0.012,1
zenotravel.pddl.1p_1a_5d.0,pfile9,7,2,18,0.0625,0.164,0.05,0.09,0,0.024,1
zenotravel.pddl.1p_1a_5d.0,pfile9,7,3,18,0.125,0.266,0.08,0.14,0.01,0.036,0.732143
zenotravel.pddl.1p_1a_5d.0,pfile10,7,1,21,0.0625,0.092,0,0.07,0.01,0.012,1
zenotravel.pddl.1p_1a_5d.0,pfile10,7,2,22,0.125,0.234,0.04,0.15,0.02,0.024,0.581395
zenotravel.pddl.1p_1a_5d.0,pfile10,7,3,24,0.25,0.416,0.06,0.29,0.03,0.036,0.625
zenotravel.pddl.1p_2a_0d.0,pfile1,3,1,1,1,0,0,0,0,0,1
zenotravel.pddl.1p_2a_0d.0,pfile2,3,1,18,0.125,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_2a_0d.0,pfile3,3,1,6,1,0.01,0,0.01,0,0,1
zenotravel.pddl.1p_2a_0d.0,pfile4,3,1,48,0.125,0.082,0,0.06,0.01,0.012,1
zenotravel.pddl.1p_2a_0d.0,pfile5,3,1,14,0.125,0.022,0.01,0,0,0.012,1
zenotravel.pddl.1p_2a_0d.0,pfile5,3,2,18,0.25,0.054,0.01,0.02,0,0.024,0.835616
zenotravel.pddl.1p_2a_0d.0,pfile5,3,3,12,0.5,0.076,0.02,0.02,0,0.036,0.921053
zenotravel.pddl.1p_2a_0d.0,pfile6,3,1,16,0.125,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_2a_0d.0,pfile7,3,1,43,0.125,0.082,0.02,0.05,0,0.012,1
zenotravel.pddl.1p_2a_0d.0,pfile8,3,1,24,0.125,0.082,0,0.07,0,0.012,1
zenotravel.pddl.1p_2a_0d.0,pfile8,3,2,27,0.25,0.504,0.1,0.36,0.02,0.024,0.504216
zenotravel.pddl.1p_2a_0d.0,pfile9,3,1,71,0.125,0.312,0.05,0.25,0,0.012,1
zenotravel.pddl.1p_2a_0d.0,pfile9,3,2,48,0.25,1.454,0.18,1.25,0,0.024,0.350292
zenotravel.pddl.1p_2a_0d.0,pfile10,3,1,48,0.125,0.192,0.03,0.15,0,0.012,1
zenotravel.pddl.1p_2a_1d.0,pfile1,4,1,1,1,0,0,0,0,0,1
zenotravel.pddl.1p_2a_1d.0,pfile2,4,1,8,0.25,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_2a_1d.0,pfile3,4,1,6,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_2a_1d.0,pfile3,4,2,6,0.5,0.024,0,0,0,0.024,0.6
zenotravel.pddl.1p_2a_1d.0,pfile4,4,1,12,0.25,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_2a_1d.0,pfile4,4,2,8,0.5,0.034,0,0.01,0,0.024,0.575758
zenotravel.pddl.1p_2a_1d.0,pfile5,4,1,12,0.25,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_2a_1d.0,pfile5,4,2,14,0.5,0.044,0.01,0.01,0,0.024,0.549296
zenotravel.pddl.1p_2a_1d.0,pfile6,4,1,15,0.125,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_2a_1d.0,pfile6,4,2,12,0.5,0.164,0.02,0.11,0.01,0.024,0.313394
zenotravel.pddl.1p_2a_1d.0,pfile7,4,1,28,0.25,0.032,0.01,0.01,0,0.012,1
zenotravel.pddl.1p_2a_1d.0,pfile8,4,1,23,0.125,0.032,0,0.02,0,0.012,1
zenotravel.pddl.1p_2a_1d.0,pfile8,4,2,22,0.25,0.404,0.06,0.3,0.02,0.024,0.324597
zenotravel.pddl.1p_2a_1d.0,pfile9,4,1,40,0.125,0.092,0.01,0.07,0,0.012,1
zenotravel.pddl.1p_2a_1d.0,pfile9,4,2,49,0.25,0.454,0.02,0.36,0.05,0.024,0.453836
zenotravel.pddl.1p_2a_1d.0,pfile10,4,1,78,0.125,0.192,0.03,0.15,0,0.012,1
zenotravel.pddl.1p_2a_1d.0,pfile10,4,2,76,0.25,0.464,0.05,0.38,0.01,0.024,0.656051
zenotravel.pddl.1p_2a_2d.0,pfile1,5,1,1,1,0,0,0,0,0,1
zenotravel.pddl.1p_2a_2d.0,pfile2,5,1,16,0.25,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_2a_2d.0,pfile2,5,2,14,0.5,0.034,0,0.01,0,0.024,0.851064
zenotravel.pddl.1p_2a_2d.0,pfile3,5,1,6,0.0625,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_2a_2d.0,pfile3,5,2,8,0.25,0.034,0,0.01,0,0.024,0.861111
zenotravel.pddl.1p_2a_2d.0,pfile4,5,1,7,0.0625,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_2a_2d.0,pfile4,5,2,6,0.25,0.024,0,0,0,0.024,1
zenotravel.pddl.1p_2a_2d.0,pfile5,5,1,9,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_2a_2d.0,pfile6,5,1,9,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_2a_2d.0,pfile6,5,2,10,0.25,0.044,0,0.02,0,0.024,0.718519
zenotravel.pddl.1p_2a_2d.0,pfile7,5,1,11,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_2a_2d.0,pfile8,5,1,11,0.25,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_2a_2d.0,pfile9,5,1,18,0.25,0.032,0.01,0.01,0,0.012,1
zenotravel.pddl.1p_2a_2d.0,pfile10,5,1,21,0.25,0.042,0.01,0.02,0,0.012,1
zenotravel.pddl.1p_2a_3d.0,pfile1,6,1,1,0.5,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_2a_3d.0,pfile2,6,1,4,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_2a_3d.0,pfile2,6,2,4,0.25,0.024,0,0,0,0.024,0.4
zenotravel.pddl.1p_2a_3d.0,pfile3,6,1,5,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_2a_3d.0,pfile3,6,2,6,0.25,0.034,0,0.01,0,0.024,0.6
zenotravel.pddl.1p_2a_3d.0,pfile4,6,1,7,0.125,0.022,0.01,0,0,0.012,1
zenotravel.pddl.1p_2a_3d.0,pfile5,6,1,11,0.125,0.022,0.01,0,0,0.012,1
zenotravel.pddl.1p_2a_3d.0,pfile5,6,2,11,0.25,0.134,0.05,0.06,0,0.024,0.258427
zenotravel.pddl.1p_2a_3d.0,pfile6,6,1,11,0.125,0.032,0,0.02,0,0.012,1
zenotravel.pddl.1p_2a_3d.0,pfile7,6,1,11,0.125,0.032,0,0.02,0,0.012,1
zenotravel.pddl.1p_2a_3d.0,pfile7,6,2,11,0.25,0.384,0.04,0.32,0,0.024,0.215103
zenotravel.pddl.1p_2a_3d.0,pfile8,6,1,10,0.125,0.052,0,0.04,0,0.012,1
zenotravel.pddl.1p_2a_3d.0,pfile9,6,1,18,0.125,0.092,0.01,0.06,0.01,0.012,1
zenotravel.pddl.1p_2a_3d.0,pfile10,6,1,22,0.03125,0.092,0.03,0.05,0,0.012,1
zenotravel.pddl.1p_2a_3d.0,pfile10,6,2,22,0.125,0.194,0.07,0.09,0.01,0.024,1
zenotravel.pddl.1p_2a_4d.0,pfile1,7,1,1,1,0,0,0,0,0,1
zenotravel.pddl.1p_2a_4d.0,pfile2,7,1,3,0.5,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_2a_4d.0,pfile3,7,1,5,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_2a_4d.0,pfile3,7,2,5,0.375,0.024,0,0,0,0.024,0.823529
zenotravel.pddl.1p_2a_4d.0,pfile3,7,3,6,0.5,0.046,0,0.01,0,0.036,0.68
zenotravel.pddl.1p_2a_4d.0,pfile4,7,1,6,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_2a_4d.0,pfile4,7,2,7,0.375,0.024,0,0,0,0.024,0.617647
zenotravel.pddl.1p_2a_4d.0,pfile4,7,3,6,0.5,0.116,0.01,0.07,0,0.036,0.209048
zenotravel.pddl.1p_2a_4d.0,pfile5,7,1,11,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_2a_4d.0,pfile5,7,2,10,0.5,0.034,0,0.01,0,0.024,0.774194
zenotravel.pddl.1p_2a_4d.0,pfile6,7,1,10,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_2a_4d.0,pfile6,7,2,11,0.25,0.034,0,0.01,0,0.024,0.666667
zenotravel.pddl.1p_2a_4d.0,pfile6,7,3,9,0.5,0.116,0.02,0.06,0,0.036,0.242308
zenotravel.pddl.1p_2a_4d.0,pfile7,7,1,10,0.25,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_2a_4d.0,pfile8,7,1,12,0.25,0.032,0,0.02,0,0.012,1
zenotravel.pddl.1p_2a_4d.0,pfile9,7,1,18,0.0625,0.032,0,0.02,0,0.012,1
zenotravel.pddl.1p_2a_4d.0,pfile9,7,2,18,0.125,0.064,0,0.03,0.01,0.024,1
zenotravel.pddl.1p_2a_4d.0,pfile9,7,3,17,0.25,0.186,0.01,0.13,0.01,0.036,0.313653
zenotravel.pddl.1p_2a_4d.0,pfile10,7,1,22,0.125,0.032,0,0.02,0,0.012,1
zenotravel.pddl.1p_2a_4d.0,pfile10,7,2,21,0.25,0.104,0.02,0.05,0.01,0.024,0.452991
zenotravel.pddl.1p_2a_5d.0,pfile1,8,1,1,1,0,0,0,0,0,1
zenotravel.pddl.1p_2a_5d.0,pfile2,8,1,5,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_2a_5d.0,pfile3,8,1,5,0.0625,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_2a_5d.0,pfile3,8,2,7,0.125,0.164,0.04,0.07,0.03,0.024,0.41524
zenotravel.pddl.1p_2a_5d.0,pfile4,8,1,9,0.03125,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_2a_5d.0,pfile5,8,1,16,0.03125,0.032,0,0.02,0,0.012,1
zenotravel.pddl.1p_2a_5d.0,pfile6,8,1,16,0.03125,0.032,0.01,0.01,0,0.012,0.893333
zenotravel.pddl.1p_2a_5d.0,pfile7,8,1,23,0.125,0.032,0.01,0.01,0,0.012,1
zenotravel.pddl.1p_2a_5d.0,pfile8,8,1,20,0.03125,1.282,0.05,1.11,0.11,0.012,0.94826
zenotravel.pddl.1p_2a_5d.0,pfile9,8,1,27,0.03125,0.062,0,0.05,0,0.012,0.981132
zenotravel.pddl.1p_3a_0d.0,pfile1,4,1,1,1,0,0,0,0,0,1
zenotravel.pddl.1p_3a_0d.0,pfile2,4,1,8,0.25,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_3a_0d.0,pfile3,4,1,6,0.125,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_3a_0d.0,pfile3,4,2,11,0.25,0.034,0,0.01,0,0.024,0.818182
zenotravel.pddl.1p_3a_0d.0,pfile3,4,3,6,0.5,0.056,0.01,0.01,0,0.036,0.863636
zenotravel.pddl.1p_3a_0d.0,pfile4,4,1,7,0.25,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_3a_0d.0,pfile4,4,2,9,0.5,0.114,0.01,0.08,0,0.024,0.348542
zenotravel.pddl.1p_3a_0d.0,pfile5,4,1,11,0.25,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_3a_0d.0,pfile5,4,2,12,0.5,0.054,0,0.03,0,0.024,0.641304
zenotravel.pddl.1p_3a_0d.0,pfile6,4,1,15,0.0625,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_3a_0d.0,pfile6,4,2,11,0.25,0.044,0,0.02,0,0.024,0.916667
zenotravel.pddl.1p_3a_0d.0,pfile7,4,1,32,0.25,0.032,0,0.01,0.01,0.012,1
zenotravel.pddl.1p_3a_0d.0,pfile8,4,1,28,0.0625,0.042,0,0.03,0,0.012,1
zenotravel.pddl.1p_3a_0d.0,pfile8,4,2,12,0.125,0.174,0.01,0.14,0,0.024,0.420588
zenotravel.pddl.1p_3a_0d.0,pfile8,4,3,13,0.25,0.196,0.01,0.15,0,0.036,0.625
zenotravel.pddl.1p_3a_0d.0,pfile9,4,1,46,0.0625,0.102,0.01,0.08,0,0.012,1
zenotravel.pddl.1p_3a_0d.0,pfile10,4,1,47,0.0625,0.092,0.01,0.05,0.02,0.012,1
zenotravel.pddl.1p_3a_0d.0,pfile10,4,2,24,0.125,0.164,0.01,0.11,0.02,0.024,0.534722
zenotravel.pddl.1p_3a_0d.0,pfile10,4,3,21,0.25,0.226,0.01,0.16,0.02,0.036,0.509259
zenotravel.pddl.1p_3a_1d.0,pfile1,5,1,1,1,0,0,0,0,0,1
zenotravel.pddl.1p_3a_1d.0,pfile2,5,1,16,0.03125,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_3a_1d.0,pfile2,5,2,12,0.0625,0.044,0,0.02,0,0.024,0.949153
zenotravel.pddl.1p_3a_1d.0,pfile2,5,3,14,0.125,0.056,0,0.02,0,0.036,0.789474
zenotravel.pddl.1p_3a_1d.0,pfile2,5,4,5,0.25,0.078,0,0.03,0,0.048,0.403846
zenotravel.pddl.1p_3a_1d.0,pfile3,5,1,10,0.0625,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_3a_1d.0,pfile3,5,2,9,0.25,0.044,0,0.02,0,0.024,0.97561
zenotravel.pddl.1p_3a_1d.0,pfile4,5,1,29,0.03125,0.042,0,0.03,0,0.012,1
zenotravel.pddl.1p_3a_1d.0,pfile4,5,2,24,0.0625,0.074,0,0.04,0.01,0.024,0.976
zenotravel.pddl.1p_3a_1d.0,pfile4,5,3,10,0.125,0.096,0.01,0.04,0.01,0.036,0.605634
zenotravel.pddl.1p_3a_1d.0,pfile4,5,4,9,0.25,0.118,0.01,0.05,0.01,0.048,0.448276
zenotravel.pddl.1p_3a_1d.0,pfile5,5,1,24,0.03125,0.052,0.02,0.02,0,0.012,1
zenotravel.pddl.1p_3a_1d.0,pfile5,5,2,28,0.125,0.104,0.02,0.06,0,0.024,0.88806
zenotravel.pddl.1p_3a_1d.0,pfile5,5,3,12,0.25,0.136,0.03,0.07,0,0.036,0.557377
zenotravel.pddl.1p_3a_1d.0,pfile6,5,1,63,0.03125,0.152,0.03,0.11,0,0.012,1
zenotravel.pddl.1p_3a_1d.0,pfile6,5,2,34,0.0625,0.304,0.04,0.24,0,0.024,0.577434
zenotravel.pddl.1p_3a_1d.0,pfile6,5,3,32,0.125,0.366,0.04,0.29,0,0.036,0.857143
zenotravel.pddl.1p_3a_1d.0,pfile6,5,4,14,0.25,0.388,0.05,0.29,0,0.048,0.578125
zenotravel.pddl.1p_3a_1d.0,pfile7,5,1,40,0.03125,0.072,0,0.06,0,0.012,1
zenotravel.pddl.1p_3a_1d.0,pfile7,5,2,34,0.0625,0.184,0.03,0.13,0,0.024,0.555294
zenotravel.pddl.1p_3a_1d.0,pfile7,5,3,23,0.125,0.226,0.03,0.15,0.01,0.036,0.859649
zenotravel.pddl.1p_3a_1d.0,pfile8,5,1,26,0.03125,0.092,0.01,0.07,0,0.012,1
zenotravel.pddl.1p_3a_1d.0,pfile8,5,2,33,0.0625,0.194,0.02,0.15,0,0.024,0.849711
zenotravel.pddl.1p_3a_1d.0,pfile8,5,3,24,0.125,0.276,0.03,0.2,0.01,0.036,0.892562
zenotravel.pddl.1p_3a_1d.0,pfile9,5,1,50,0.03125,0.192,0.03,0.14,0.01,0.012,1
zenotravel.pddl.1p_3a_1d.0,pfile9,5,2,58,0.0625,0.404,0.09,0.27,0.02,0.024,0.877076
zenotravel.pddl.1p_3a_1d.0,pfile9,5,3,57,0.125,0.606,0.12,0.4,0.05,0.036,0.831081
zenotravel.pddl.1p_3a_1d.0,pfile10,5,1,88,0.03125,0.392,0.11,0.26,0.01,0.012,1
zenotravel.pddl.1p_3a_1d.0,pfile10,5,2,50,0.0625,1.294,0.24,0.95,0.08,0.024,0.576682
zenotravel.pddl.1p_3a_1d.0,pfile10,5,3,53,0.125,1.456,0.27,1.05,0.1,0.036,0.864865
zenotravel.pddl.1p_3a_2d.0,pfile1,6,1,1,1,0,0,0,0,0,1
zenotravel.pddl.1p_3a_2d.0,pfile2,6,1,3,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_3a_2d.0,pfile3,6,1,4,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_3a_2d.0,pfile4,6,1,4,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_3a_2d.0,pfile5,6,1,5,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_3a_2d.0,pfile6,6,1,5,0.5,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_3a_2d.0,pfile7,6,1,5,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_3a_2d.0,pfile8,6,1,6,0.0625,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_3a_2d.0,pfile8,6,2,6,0.25,0.034,0.01,0,0,0.024,0.6
zenotravel.pddl.1p_3a_2d.0,pfile9,6,1,10,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_3a_2d.0,pfile10,6,1,20,0.03125,0.032,0,0.01,0.01,0.012,0.988372
zenotravel.pddl.1p_3a_2d.0,pfile10,6,2,13,0.25,0.054,0,0.02,0.01,0.024,0.833333
zenotravel.pddl.1p_3a_3d.0,pfile1,7,1,1,1,0,0,0,0,0,1
zenotravel.pddl.1p_3a_3d.0,pfile2,7,1,4,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_3a_3d.0,pfile3,7,1,6,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_3a_3d.0,pfile3,7,2,6,0.25,0.024,0,0,0,0.024,0.666667
zenotravel.pddl.1p_3a_3d.0,pfile4,7,1,8,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_3a_3d.0,pfile4,7,2,7,0.25,0.024,0,0,0,0.024,0.827586
zenotravel.pddl.1p_3a_3d.0,pfile5,7,1,9,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_3a_3d.0,pfile6,7,1,9,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_3a_3d.0,pfile7,7,1,22,0.125,0.022,0,0.01,0,0.012,1
zenotravel.pddl.1p_3a_3d.0,pfile8,7,1,17,0.03125,0.032,0,0.02,0,0.012,1
zenotravel.pddl.1p_3a_3d.0,pfile8,7,2,9,0.125,0.114,0.01,0.07,0.01,0.024,0.435986
zenotravel.pddl.1p_3a_3d.0,pfile9,7,1,18,0.125,0.032,0,0.02,0,0.012,1
zenotravel.pddl.1p_3a_3d.0,pfile10,7,1,19,0.125,0.032,0,0.02,0,0.012,1
zenotravel.pddl.1p_3a_4d.0,pfile1,8,1,1,1,0,0,0,0,0,1
zenotravel.pddl.1p_3a_4d.0,pfile2,8,1,6,0.03125,0.022,0,0,0.01,0.012,1
zenotravel.pddl.1p_3a_4d.0,pfile2,8,2,5,0.125,0.034,0,0,0.01,0.024,0.933333
zenotravel.pddl.1p_3a_4d.0,pfile2,8,3,5,0.25,0.056,0,0.01,0.01,0.036,0.234234
zenotravel.pddl.1p_3a_4d.0,pfile3,8,1,5,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.1p_3a_4d.0,pfile4,8,1,6,0.125,0.022,0,0.01,0,0.012,1
