#SEARCH PARAMETERS:
#Initial robustness threshold:	0
#Max restart:	5
#Max iterations:	5
#Initial depth bound:	10
#Probes at depth:	60
#Neighborhood size:	5
#Initial fail bound:	32
#Min heuristic bias:	0.5
#Max heuristic bias:	1.5
#
#RELAXED PLAN PARAMETERS:
#Relaxed plan type: ANNOTATIONS_FREE_FF_RP
#ignore_poss_del_in_rp:	1
#use_lower_bound_in_rp:	1
#use_upper_bound_in_rp:	0
#use_robustness_threshold:	1
#clauses_from_rpg_for_false_preconditions:	1
#current_actions_affect_candidate_action:	1
#candidate_actions_affect_current_actions:	1
#
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time,rp_success_rate,rpg_better_supporting_actions_rate,rp_increasing_robustness_rate
freecell.pddl.0p_5a_4d.0,pfile9,9,1,156,0.00195312,15.234,1.81,13.14,0.27,0.013997,0.989884,-nan,-nan
freecell.pddl.0p_5a_4d.0,pfile9,9,2,126,0.00195312,61.638,6.69,53.77,1.15,0.027994,0.675521,-nan,-nan
freecell.pddl.0p_5a_4d.0,pfile9,9,3,178,0.00390625,88.822,9.82,77.32,1.64,0.041991,0.785474,-nan,-nan
freecell.pddl.0p_5a_4d.0,pfile10,9,1,151,0.00195312,26.284,3.47,22.3,0.5,0.013998,0.990043,-nan,-nan
freecell.pddl.0p_5a_4d.0,pfile10,9,2,108,0.00390625,39.938,5.33,33.8,0.78,0.027995,1,-nan,-nan
freecell.pddl.0p_5a_5d.0,pfile1,10,1,9,0.125,0.013997,0,0,0,0.013997,1,-nan,-nan
freecell.pddl.0p_5a_5d.0,pfile1,10,2,8,0.25,0.037994,0.01,0,0,0.027994,0.809524,-nan,-nan
freecell.pddl.0p_5a_5d.0,pfile2,10,1,16,0.0078125,0.033997,0,0.01,0.01,0.013997,1,-nan,-nan
freecell.pddl.0p_5a_5d.0,pfile2,10,2,18,0.015625,0.086994,0.01,0.04,0.01,0.026994,0.933333,-nan,-nan
freecell.pddl.0p_5a_5d.0,pfile2,10,3,18,0.03125,0.130991,0.02,0.06,0.01,0.040991,0.907407,-nan,-nan
freecell.pddl.0p_5a_5d.0,pfile2,10,4,20,0.0625,0.183988,0.04,0.08,0.01,0.053988,0.787879,-nan,-nan
freecell.pddl.0p_5a_5d.0,pfile2,10,5,19,0.125,0.237985,0.05,0.11,0.01,0.067985,0.796875,-nan,-nan
freecell.pddl.0p_5a_5d.0,pfile3,10,1,21,0.0078125,0.063997,0,0.05,0,0.013997,1,-nan,-nan
freecell.pddl.0p_5a_5d.0,pfile3,10,2,19,0.0625,0.126994,0,0.1,0,0.026994,0.925926,-nan,-nan
freecell.pddl.0p_5a_5d.0,pfile4,10,1,115,0.00390625,1.634,0.3,1.24,0.08,0.013997,0.93988,-nan,-nan
freecell.pddl.0p_5a_5d.0,pfile4,10,2,70,0.0078125,2.35799,0.38,1.84,0.11,0.027994,0.962963,-nan,-nan
freecell.pddl.0p_5a_5d.0,pfile4,10,3,35,0.03125,2.93199,0.45,2.31,0.13,0.041991,0.615616,-nan,-nan
freecell.pddl.0p_5a_5d.0,pfile5,10,1,61,0.00390625,1.404,0.15,1.22,0.02,0.013997,0.889968,-nan,-nan
freecell.pddl.0p_5a_5d.0,pfile5,10,2,53,0.015625,2.38799,0.26,2.05,0.05,0.027994,0.971098,-nan,-nan
freecell.pddl.0p_5a_5d.0,pfile5,10,3,69,0.03125,35.371,2.69,32.1,0.54,0.040991,0.773923,-nan,-nan
freecell.pddl.0p_5a_5d.0,pfile6,10,1,43,0.00390625,0.813997,0.15,0.58,0.07,0.013997,0.984,-nan,-nan
freecell.pddl.0p_5a_5d.0,pfile6,10,2,51,0.0078125,1.737,0.24,1.38,0.09,0.026995,1,-nan,-nan
freecell.pddl.0p_5a_5d.0,pfile7,10,1,140,0.00390625,25.314,4.4,19.95,0.95,0.013997,0.696532,-nan,-nan
freecell.pddl.0p_5a_5d.0,pfile8,10,1,81,0.00390625,52.763,9.13,42.26,1.36,0.012997,0.787421,-nan,-nan
freecell.pddl.0p_5a_5d.0,pfile10,10,1,87,0.00390625,6.273,1.16,4.95,0.15,0.012998,0.983766,-nan,-nan
freecell.pddl.0p_5a_5d.0,pfile10,10,2,80,0.0078125,39.307,7.15,31.18,0.95,0.026995,0.80491,-nan,-nan
freecell.pddl.1p_0a_0d.0,pfile1,1,1,9,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_0d.0,pfile2,1,1,29,0.5,0.043997,0.01,0.01,0.01,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_0d.0,pfile3,1,1,46,0.5,0.103997,0.01,0.08,0,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_0d.0,pfile4,1,1,61,0.5,0.263997,0.02,0.23,0,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_0d.0,pfile5,1,1,185,0.5,1.164,0.08,1.02,0.05,0.013997,0.998889,-nan,-nan
freecell.pddl.1p_0a_0d.0,pfile6,1,1,116,0.5,0.783997,0.07,0.63,0.07,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_0d.0,pfile7,1,1,164,0.5,1.314,0.13,1.09,0.08,0.013997,0.996429,-nan,-nan
freecell.pddl.1p_0a_0d.0,pfile8,1,1,152,0.5,1.824,0.14,1.55,0.12,0.013997,0.993421,-nan,-nan
freecell.pddl.1p_0a_0d.0,pfile9,1,1,290,0.5,4.513,0.43,3.75,0.32,0.012997,0.998079,-nan,-nan
freecell.pddl.1p_0a_0d.0,pfile10,1,1,240,0.5,5.294,0.54,4.28,0.46,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_1d.0,pfile1,2,1,10,1,0.01,0,0.01,0,0,1,-nan,-nan
freecell.pddl.1p_0a_1d.0,pfile2,2,1,17,1,0.02,0.01,0.01,0,0,1,-nan,-nan
freecell.pddl.1p_0a_1d.0,pfile3,2,1,20,1,0.06,0,0.06,0,0,1,-nan,-nan
freecell.pddl.1p_0a_1d.0,pfile4,2,1,47,0.5,0.493997,0.05,0.42,0.01,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_1d.0,pfile4,2,2,38,1,3.264,0.34,2.88,0.03,0.013997,0.639106,-nan,-nan
freecell.pddl.1p_0a_1d.0,pfile5,2,1,49,0.5,0.883997,0.06,0.8,0.01,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_1d.0,pfile6,2,1,56,1,1.57,0.23,1.29,0.05,0,1,-nan,-nan
freecell.pddl.1p_0a_1d.0,pfile7,2,1,254,0.5,16.854,2.52,13.99,0.33,0.013997,0.995153,-nan,-nan
freecell.pddl.1p_0a_1d.0,pfile8,2,1,97,0.5,5.743,1.07,4.46,0.2,0.012997,0.997543,-nan,-nan
freecell.pddl.1p_0a_1d.0,pfile9,2,1,109,0.5,56.493,5.24,50.26,0.98,0.012997,0.982033,-nan,-nan
freecell.pddl.1p_0a_1d.0,pfile10,2,1,154,0.5,18.314,3.3,14.67,0.33,0.013997,0.98908,-nan,-nan
freecell.pddl.1p_0a_1d.0,pfile10,2,2,105,1,28.294,4.88,22.85,0.55,0.013997,0.774554,-nan,-nan
freecell.pddl.1p_0a_2d.0,pfile1,3,1,6,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_2d.0,pfile2,3,1,6,0.5,0.012997,0,0,0,0.012997,1,-nan,-nan
freecell.pddl.1p_0a_2d.0,pfile3,3,1,15,0.25,0.043997,0,0.03,0,0.013997,0.875,-nan,-nan
freecell.pddl.1p_0a_2d.0,pfile3,3,2,14,0.5,0.147994,0.01,0.09,0.02,0.027994,0.555556,-nan,-nan
freecell.pddl.1p_0a_2d.0,pfile4,3,1,9,0.5,0.033997,0.01,0.01,0,0.013997,0.84,-nan,-nan
freecell.pddl.1p_0a_2d.0,pfile5,3,1,7,0.5,0.043997,0,0.03,0,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_2d.0,pfile6,3,1,18,0.125,0.113997,0.03,0.07,0,0.013997,0.916667,-nan,-nan
freecell.pddl.1p_0a_2d.0,pfile7,3,1,8,0.5,0.073997,0,0.06,0,0.013997,0.875,-nan,-nan
freecell.pddl.1p_0a_2d.0,pfile8,3,1,18,0.5,0.083997,0.03,0.04,0,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_2d.0,pfile9,3,1,5,0.5,0.043997,0.01,0.01,0.01,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_2d.0,pfile10,3,1,11,0.5,0.123997,0.04,0.05,0.02,0.013997,0.931034,-nan,-nan
freecell.pddl.1p_0a_3d.0,pfile1,4,1,9,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_3d.0,pfile2,4,1,14,0.5,0.023997,0,0.01,0,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_3d.0,pfile3,4,1,22,0.25,0.063997,0.01,0.03,0.01,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_3d.0,pfile3,4,2,24,0.5,0.127994,0.01,0.08,0.01,0.027994,0.878378,-nan,-nan
freecell.pddl.1p_0a_3d.0,pfile4,4,1,30,0.125,0.203997,0.02,0.16,0.01,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_3d.0,pfile4,4,2,27,0.5,0.377994,0.05,0.29,0.01,0.027994,1,-nan,-nan
freecell.pddl.1p_0a_3d.0,pfile5,4,1,46,0.25,0.503997,0.05,0.43,0.01,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_3d.0,pfile5,4,2,41,0.5,0.927994,0.1,0.78,0.02,0.027994,0.855172,-nan,-nan
freecell.pddl.1p_0a_3d.0,pfile6,4,1,46,0.5,1.134,0.23,0.87,0.02,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_3d.0,pfile7,4,1,59,0.125,1.183,0.11,1.05,0.01,0.012997,1,-nan,-nan
freecell.pddl.1p_0a_3d.0,pfile7,4,2,98,0.25,3.94699,0.5,3.35,0.07,0.026994,0.938824,-nan,-nan
freecell.pddl.1p_0a_3d.0,pfile7,4,3,53,0.5,12.111,1.25,10.59,0.23,0.040991,0.731321,-nan,-nan
freecell.pddl.1p_0a_3d.0,pfile8,4,1,57,0.125,1.394,0.26,1.04,0.08,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_3d.0,pfile8,4,2,46,0.25,2.757,0.56,2.03,0.14,0.026995,0.974194,-nan,-nan
freecell.pddl.1p_0a_3d.0,pfile8,4,3,65,0.5,4.88099,0.95,3.64,0.25,0.040992,0.812721,-nan,-nan
freecell.pddl.1p_0a_3d.0,pfile9,4,1,46,0.25,0.892997,0.15,0.7,0.03,0.012997,1,-nan,-nan
freecell.pddl.1p_0a_3d.0,pfile9,4,2,56,0.5,2.32699,0.33,1.89,0.08,0.026994,0.855769,-nan,-nan
freecell.pddl.1p_0a_3d.0,pfile10,4,1,64,0.125,3.013,0.5,2.43,0.07,0.012997,1,-nan,-nan
freecell.pddl.1p_0a_3d.0,pfile10,4,2,302,0.25,44.557,9.37,34.17,0.99,0.026994,0.96146,-nan,-nan
freecell.pddl.1p_0a_3d.0,pfile10,4,3,121,0.5,54.65,11.44,41.88,1.29,0.039991,0.648012,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile1,5,1,10,1,0.01,0,0,0.01,0,1,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile2,5,1,18,0.25,0.123997,0.03,0.08,0,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile2,5,2,19,0.5,0.337994,0.03,0.27,0.01,0.027994,0.696335,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile2,5,3,16,1,0.477994,0.04,0.37,0.04,0.027994,0.484211,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile3,5,1,23,0.25,0.191998,0.01,0.16,0.01,0.011998,1,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile3,5,2,30,0.5,0.475995,0.03,0.41,0.01,0.025995,0.822581,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile3,5,3,19,1,0.575995,0.03,0.51,0.01,0.025995,0.962963,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile4,5,1,47,0.25,0.943997,0.18,0.74,0.01,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile4,5,2,63,0.5,2.72799,0.4,2.25,0.05,0.027994,0.797251,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile5,5,1,48,0.125,3.034,0.58,2.34,0.1,0.013997,0.994709,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile5,5,2,57,0.25,6.93799,1.33,5.33,0.25,0.027994,0.881579,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile6,5,1,77,0.125,58.384,7.25,49.76,1.36,0.013997,0.86428,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile6,5,2,55,0.25,81.058,11.74,67.38,1.91,0.027994,0.831891,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile7,5,1,81,0.0625,13.064,2.18,10.49,0.38,0.013997,0.99435,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile7,5,2,90,0.125,92.498,12.65,77.73,2.09,0.027994,0.785675,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile8,5,1,78,0.03125,15.154,2.22,12.53,0.39,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile8,5,2,83,0.0625,131.448,17.11,111.3,3.01,0.027994,0.722078,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile8,5,3,74,0.125,145.992,19.43,123.13,3.39,0.041991,0.900356,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile8,5,4,92,0.25,166.236,22.24,140.04,3.9,0.055988,0.878412,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile9,5,1,74,0.0625,18.114,2.85,14.77,0.48,0.013997,0.993333,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile9,5,2,92,0.125,36.868,5.84,30.06,0.94,0.027994,0.806616,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile10,5,1,147,0.0625,89.994,13.64,74.42,1.92,0.013997,0.997126,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile10,5,2,117,0.125,144.388,21.41,119.57,3.38,0.027994,0.81338,-nan,-nan
freecell.pddl.1p_0a_4d.0,pfile10,5,3,83,0.25,171.392,25.14,142.02,4.19,0.041991,0.897898,-nan,-nan
freecell.pddl.1p_0a_5d.0,pfile1,6,1,10,1,0.01,0,0.01,0,0,1,-nan,-nan
freecell.pddl.1p_0a_5d.0,pfile2,6,1,17,0.5,0.053997,0.01,0.02,0.01,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_5d.0,pfile3,6,1,22,0.5,1.854,0.13,1.57,0.14,0.013997,0.873786,-nan,-nan
freecell.pddl.1p_0a_5d.0,pfile5,6,1,75,0.0625,1.534,0.2,1.3,0.02,0.013997,1,-nan,-nan
freecell.pddl.1p_0a_5d.0,pfile5,6,2,52,0.25,3.92799,0.44,3.34,0.12,0.027994,0.623395,-nan,-nan
freecell.pddl.1p_0a_5d.0,pfile6,6,1,52,0.125,17.573,2.05,14.41,1.1,0.012997,0.86549,-nan,-nan
freecell.pddl.1p_0a_5d.0,pfile7,6,1,63,0.125,6.873,0.83,5.68,0.35,0.012997,0.871311,-nan,-nan
freecell.pddl.1p_0a_5d.0,pfile8,6,1,71,0.0625,9.463,1.46,7.36,0.63,0.012997,0.796092,-nan,-nan
freecell.pddl.1p_0a_5d.0,pfile9,6,1,64,0.25,3.204,0.44,2.7,0.05,0.013997,0.977778,-nan,-nan
freecell.pddl.1p_1a_0d.0,pfile1,2,1,9,1,0,0,0,0,0,1,-nan,-nan
freecell.pddl.1p_1a_0d.0,pfile2,2,1,17,1,0.02,0.01,0.01,0,0,1,-nan,-nan
freecell.pddl.1p_1a_0d.0,pfile3,2,1,21,1,0.05,0.01,0.04,0,0,1,-nan,-nan
freecell.pddl.1p_1a_0d.0,pfile4,2,1,65,0.5,0.603997,0.04,0.53,0.02,0.013997,0.995935,-nan,-nan
freecell.pddl.1p_1a_0d.0,pfile4,2,2,33,1,5.664,0.57,4.9,0.18,0.013997,0.616922,-nan,-nan
freecell.pddl.1p_1a_0d.0,pfile5,2,1,55,0.5,6.704,0.79,5.77,0.13,0.013997,0.90392,-nan,-nan
freecell.pddl.1p_1a_0d.0,pfile5,2,2,67,1,7.774,0.99,6.64,0.13,0.013997,0.783505,-nan,-nan
freecell.pddl.1p_1a_0d.0,pfile6,2,1,49,1,0.96,0.24,0.69,0.03,0,1,-nan,-nan
freecell.pddl.1p_1a_0d.0,pfile7,2,1,162,0.5,4.094,0.65,3.34,0.09,0.013997,0.941704,-nan,-nan
freecell.pddl.1p_1a_0d.0,pfile8,2,1,109,0.5,38.594,8.08,29.53,0.97,0.013997,0.957844,-nan,-nan
freecell.pddl.1p_1a_0d.0,pfile8,2,2,76,1,45.094,9.44,34.4,1.24,0.013997,0.803607,-nan,-nan
freecell.pddl.1p_1a_0d.0,pfile9,2,1,66,1,21.15,4.21,16.43,0.51,0,0.861111,-nan,-nan
freecell.pddl.1p_1a_0d.0,pfile10,2,1,117,0.5,9.274,1.72,7.23,0.31,0.013997,1,-nan,-nan
freecell.pddl.1p_1a_1d.0,pfile1,3,1,7,0.5,0.013997,0,0,0,0.013997,0.92,-nan,-nan
freecell.pddl.1p_1a_1d.0,pfile2,3,1,6,0.5,0.013997,0,0,0,0.013997,1,-nan,-nan
freecell.pddl.1p_1a_1d.0,pfile3,3,1,13,0.5,0.033997,0,0.02,0,0.013997,0.888889,-nan,-nan
freecell.pddl.1p_1a_1d.0,pfile4,3,1,9,0.5,0.033997,0,0.01,0.01,0.013997,0.833333,-nan,-nan
freecell.pddl.1p_1a_1d.0,pfile5,3,1,7,0.5,0.023997,0,0.01,0,0.013997,1,-nan,-nan
freecell.pddl.1p_1a_1d.0,pfile6,3,1,18,0.5,0.403997,0.07,0.3,0.02,0.013997,0.710526,-nan,-nan
freecell.pddl.1p_1a_1d.0,pfile7,3,1,8,0.5,0.092997,0.03,0.04,0.01,0.012997,0.708333,-nan,-nan
freecell.pddl.1p_1a_1d.0,pfile8,3,1,18,0.5,0.092997,0.02,0.04,0.02,0.012997,0.95,-nan,-nan
freecell.pddl.1p_1a_1d.0,pfile9,3,1,5,0.5,0.023997,0,0.01,0,0.013997,1,-nan,-nan
freecell.pddl.1p_1a_1d.0,pfile10,3,1,11,0.5,0.083997,0.01,0.05,0.01,0.013997,0.962963,-nan,-nan
freecell.pddl.1p_1a_2d.0,pfile1,4,1,12,0.5,0.023997,0,0.01,0,0.013997,1,-nan,-nan
freecell.pddl.1p_1a_2d.0,pfile1,4,2,11,1,0.033997,0,0.01,0.01,0.013997,0.690476,-nan,-nan
freecell.pddl.1p_1a_2d.0,pfile2,4,1,22,0.125,0.083997,0.01,0.06,0,0.013997,1,-nan,-nan
freecell.pddl.1p_1a_2d.0,pfile2,4,2,30,0.25,0.207994,0.05,0.13,0,0.027994,0.810606,-nan,-nan
freecell.pddl.1p_1a_2d.0,pfile2,4,3,20,0.5,0.281991,0.05,0.19,0,0.041991,0.674699,-nan,-nan
freecell.pddl.1p_1a_2d.0,pfile3,4,1,22,0.25,0.093997,0.02,0.05,0.01,0.013997,1,-nan,-nan
freecell.pddl.1p_1a_2d.0,pfile4,4,1,52,0.25,11.724,0.71,10.86,0.14,0.013997,0.962639,-nan,-nan
freecell.pddl.1p_1a_2d.0,pfile5,4,1,128,0.125,3.594,0.44,3.04,0.1,0.013997,0.998478,-nan,-nan
freecell.pddl.1p_1a_2d.0,pfile5,4,2,74,0.5,4.96799,0.6,4.2,0.14,0.027994,0.975232,-nan,-nan
freecell.pddl.1p_1a_2d.0,pfile6,4,1,72,0.125,1.774,0.19,1.51,0.06,0.013997,0.996914,-nan,-nan
freecell.pddl.1p_1a_2d.0,pfile6,4,2,92,0.25,22.408,2.21,19.54,0.63,0.027994,0.760672,-nan,-nan
freecell.pddl.1p_1a_2d.0,pfile7,4,1,193,0.125,9.834,1.18,8.44,0.2,0.013997,0.98301,-nan,-nan
freecell.pddl.1p_1a_2d.0,pfile8,4,1,142,0.125,10.734,1.83,8.61,0.28,0.013997,0.986627,-nan,-nan
freecell.pddl.1p_1a_2d.0,pfile9,4,1,79,0.125,4.884,0.79,4,0.08,0.013997,0.987616,-nan,-nan
freecell.pddl.1p_1a_2d.0,pfile10,4,1,138,0.25,17.804,2.76,14.61,0.42,0.013997,1,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile1,5,1,10,1,0,0,0,0,0,1,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile2,5,1,18,0.125,0.043997,0,0.03,0,0.013997,1,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile2,5,2,17,0.5,0.077994,0,0.05,0,0.027994,1,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile3,5,1,25,0.125,0.093997,0,0.08,0,0.013997,1,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile3,5,2,22,0.25,0.156994,0,0.13,0,0.026994,0.985507,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile4,5,1,34,0.125,0.193997,0.04,0.14,0,0.013997,0.972727,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile4,5,2,32,0.25,0.337994,0.04,0.26,0.01,0.027994,0.892157,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile5,5,1,39,0.125,0.322997,0.03,0.27,0.01,0.012997,1,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile5,5,2,60,0.25,4.92699,0.54,4.19,0.17,0.026994,0.497965,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile6,5,1,69,0.0625,1.444,0.14,1.27,0.02,0.013997,1,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile6,5,2,45,0.125,2.16799,0.21,1.89,0.04,0.027994,0.988304,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile6,5,3,64,0.25,4.87199,0.61,4.08,0.14,0.041991,0.67134,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile6,5,4,42,0.5,5.56599,0.7,4.64,0.17,0.055988,0.857143,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile7,5,1,54,0.0625,0.902997,0.09,0.77,0.03,0.012997,1,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile7,5,2,73,0.125,2.70699,0.39,2.22,0.07,0.026994,0.911854,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile7,5,3,69,0.25,4.05999,0.56,3.31,0.15,0.039991,0.879859,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile8,5,1,64,0.125,2.583,0.44,2.03,0.1,0.012997,1,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile8,5,2,75,0.25,4.60699,0.77,3.62,0.19,0.026994,0.811075,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile9,5,1,72,0.125,2.723,0.37,2.19,0.15,0.012997,1,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile10,5,1,68,0.0625,3.253,0.48,2.62,0.14,0.012997,1,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile10,5,2,86,0.125,8.24699,1.41,6.52,0.29,0.026994,0.962162,-nan,-nan
freecell.pddl.1p_1a_3d.0,pfile10,5,3,83,0.25,11.501,2.02,8.98,0.46,0.040991,0.861702,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile1,6,1,11,0.25,0.033997,0.01,0.01,0,0.013997,1,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile1,6,2,12,0.5,0.057994,0.01,0.02,0,0.027994,0.837209,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile1,6,3,14,1,0.087994,0.01,0.05,0,0.027994,0.527778,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile2,6,1,17,0.125,0.063997,0.02,0.02,0.01,0.013997,1,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile2,6,2,17,0.25,0.147994,0.02,0.07,0.03,0.027994,0.901961,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile2,6,3,16,0.5,0.241991,0.02,0.15,0.03,0.041991,0.590909,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile3,6,1,22,0.125,0.173997,0.03,0.13,0,0.013997,1,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile3,6,2,22,0.25,0.687994,0.13,0.49,0.04,0.027994,0.467692,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile3,6,3,37,0.5,1.75199,0.22,1.38,0.11,0.041991,0.427492,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile4,6,1,46,0.0625,0.873997,0.13,0.72,0.01,0.013997,1,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile4,6,2,38,0.125,1.46799,0.19,1.22,0.03,0.027994,0.894737,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile4,6,3,70,0.25,4.92199,0.6,4.15,0.13,0.041991,0.71848,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile4,6,4,107,0.5,9.75499,1.16,8.25,0.29,0.054988,0.87276,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile5,6,1,52,0.03125,2.564,0.35,2.13,0.07,0.013997,1,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile5,6,2,70,0.0625,6.47799,1,5.27,0.18,0.027994,0.9319,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile5,6,3,57,0.125,10.622,1.72,8.52,0.34,0.041991,0.853556,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile6,6,1,69,0.0625,8.534,1.51,6.71,0.3,0.013997,1,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile6,6,2,61,0.125,14.057,2.43,11.15,0.45,0.026995,0.907258,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile6,6,3,53,0.25,20.341,3.65,16.03,0.62,0.040992,0.71564,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile7,6,1,69,0.125,8.544,1.53,6.73,0.27,0.013997,0.972222,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile7,6,2,87,0.25,359.568,33.54,317.78,8.22,0.027994,0.692584,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile8,6,1,89,0.03125,20.204,2.9,16.81,0.48,0.013997,0.986111,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile8,6,2,81,0.0625,37.648,5.44,31.04,1.14,0.027994,0.921875,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile8,6,3,77,0.125,55.862,8.17,45.94,1.71,0.041991,0.788732,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile9,6,1,66,0.03125,12.743,1.94,10.37,0.42,0.012998,1,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile9,6,2,67,0.0625,29.477,4.56,24,0.89,0.026995,0.756374,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile9,6,3,69,0.125,54.141,8.49,44.01,1.6,0.040992,0.665979,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile10,6,1,110,0.03125,46.984,6.77,39.21,0.99,0.013997,1,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile10,6,2,83,0.0625,123.328,17.17,102.35,3.78,0.027994,0.72922,-nan,-nan
freecell.pddl.1p_1a_4d.0,pfile10,6,3,175,0.125,215.802,29.94,180.04,5.78,0.041991,0.910569,-nan,-nan
freecell.pddl.1p_1a_5d.0,pfile1,7,1,9,0.25,0.013997,0,0,0,0.013997,1,-nan,-nan
freecell.pddl.1p_1a_5d.0,pfile1,7,2,8,1,0.023997,0,0.01,0,0.013997,0.72,-nan,-nan
freecell.pddl.1p_1a_5d.0,pfile2,7,1,16,0.25,0.043997,0,0.03,0,0.013997,1,-nan,-nan
