#SEARCH PARAMETERS:
#Initial robustness threshold:	0.01
#Max restart:	5
#Max iterations:	5
#Initial depth bound:	10
#Probes at depth:	60
#Neighborhood size:	5
#Initial fail bound:	32
#Min heuristic bias:	0.5
#Max heuristic bias:	1.5
#
#RELAXED PLAN PARAMETERS:
#Relaxed plan type: ALL_MOST_ROBUST_SUPPORTING_ACTIONS_RP
#ignore_poss_del_in_rp:	1
#use_lower_bound_in_rp:	1
#use_upper_bound_in_rp:	0
#use_robustness_threshold:	1
#clauses_from_rpg_for_false_preconditions:	1
#current_actions_affect_candidate_action:	1
#candidate_actions_affect_current_actions:	1
#
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time,rp_success_rate,rpg_better_supporting_actions_rate,rp_increasing_robustness_rate
zenotravel.pddl.0p_2a_4d.0,pfile4,6,1,12,0.03125,0.082,0.01,0.06,0,0.012,1,0.109881,-nan
zenotravel.pddl.0p_2a_4d.0,pfile4,6,2,11,0.0625,0.204,0.02,0.16,0,0.024,0.833333,0.0683395,-nan
zenotravel.pddl.0p_2a_4d.0,pfile4,6,3,27,0.25,1.356,0.08,1.24,0,0.036,0.485795,0.0416233,-nan
zenotravel.pddl.0p_2a_4d.0,pfile6,6,1,23,0.03125,0.252,0.02,0.22,0,0.012,1,0.075273,-nan
zenotravel.pddl.0p_2a_4d.0,pfile6,6,2,12,0.125,0.314,0.03,0.26,0,0.024,1,0.0825463,-nan
zenotravel.pddl.0p_2a_4d.0,pfile6,6,3,13,0.25,0.676,0.04,0.6,0,0.036,0.660377,0.0462436,-nan
zenotravel.pddl.0p_2a_4d.0,pfile6,6,4,17,0.5,5.248,0.38,4.76,0.06,0.048,0.398871,0.0285524,-nan
zenotravel.pddl.0p_2a_4d.0,pfile8,6,1,26,0.03125,0.562,0.01,0.54,0,0.012,1,0.0616799,-nan
zenotravel.pddl.0p_2a_4d.0,pfile8,6,2,23,0.25,2.294,0.09,2.16,0.02,0.024,0.861925,0.0411185,-nan
zenotravel.pddl.0p_2a_4d.0,pfile10,6,1,177,0.015625,7.892,0.28,7.56,0.04,0.012,1,0.103682,-nan
zenotravel.pddl.0p_2a_4d.0,pfile10,6,2,38,0.03125,32.884,0.66,32.06,0.14,0.024,0.713895,0.096183,-nan
zenotravel.pddl.0p_2a_2d.0,pfile2,4,1,4,0.25,0.012,0,0,0,0.012,1,0.171229,-nan
zenotravel.pddl.0p_2a_2d.0,pfile4,4,1,8,0.125,0.022,0,0.01,0,0.012,1,0.173729,-nan
zenotravel.pddl.0p_2a_2d.0,pfile4,4,2,9,0.25,0.054,0,0.03,0,0.024,0.975,0.173348,-nan
zenotravel.pddl.0p_2a_2d.0,pfile6,4,1,11,0.25,0.032,0,0.02,0,0.012,1,0.0827439,-nan
zenotravel.pddl.0p_2a_2d.0,pfile8,4,1,16,0.0625,0.162,0,0.15,0,0.012,1,0.0812417,-nan
zenotravel.pddl.0p_2a_2d.0,pfile8,4,2,21,0.125,21.904,0.45,21.38,0.05,0.024,0.481437,0.0230849,-nan
zenotravel.pddl.0p_2a_2d.0,pfile8,4,3,10,0.25,33.246,1.17,31.94,0.1,0.036,0.357809,0.023037,-nan
zenotravel.pddl.0p_2a_2d.0,pfile10,4,1,48,0.0625,1.822,0.05,1.76,0,0.012,1,0.0717403,-nan
zenotravel.pddl.0p_2a_2d.0,pfile10,4,2,46,0.125,5.254,0.22,5.01,0,0.024,0.81201,0.0516919,-nan
zenotravel.pddl.0p_2a_2d.0,pfile10,4,3,23,0.25,5.386,0.24,5.11,0,0.036,0.982456,0.0735271,-nan
zenotravel.pddl.0p_2a_0d.0,pfile2,2,1,10,0.25,0.012,0,0,0,0.012,0.90625,0.145285,-nan
zenotravel.pddl.0p_2a_0d.0,pfile4,2,1,10,0.25,0.032,0,0.02,0,0.012,0.894737,0.103776,-nan
zenotravel.pddl.0p_2a_0d.0,pfile6,2,1,25,0.25,0.072,0,0.06,0,0.012,0.947917,0.0912797,-nan
zenotravel.pddl.0p_2a_0d.0,pfile8,2,1,31,0.25,0.302,0.02,0.27,0,0.012,0.948387,0.0693345,-nan
zenotravel.pddl.0p_2a_0d.0,pfile10,2,1,73,0.25,2.582,0.12,2.45,0,0.012,0.937158,0.0667317,-nan
zenotravel.pddl.0p_0a_4d.0,pfile2,4,1,4,0.5,0.012,0,0,0,0.012,1,0.170344,-nan
zenotravel.pddl.0p_0a_4d.0,pfile4,4,1,6,0.5,0.012,0,0,0,0.012,1,0.145715,-nan
zenotravel.pddl.0p_0a_4d.0,pfile6,4,1,19,0.0625,0.082,0,0.06,0.01,0.012,1,0.0985846,-nan
zenotravel.pddl.0p_0a_4d.0,pfile6,4,2,13,0.125,0.134,0,0.1,0.01,0.024,1,0.08905,-nan
zenotravel.pddl.0p_0a_4d.0,pfile6,4,3,13,0.25,1.726,0.11,1.56,0.02,0.036,0.47205,0.0276295,-nan
zenotravel.pddl.0p_0a_4d.0,pfile8,4,1,10,0.25,0.052,0.01,0.02,0.01,0.012,1,0.0600548,-nan
zenotravel.pddl.0p_0a_4d.0,pfile8,4,2,10,0.5,0.114,0.02,0.06,0.01,0.024,1,0.0616153,-nan
zenotravel.pddl.0p_0a_4d.0,pfile10,4,1,26,0.125,0.182,0.01,0.14,0.02,0.012,1,0.0882025,-nan
zenotravel.pddl.0p_0a_2d.0,pfile2,2,1,8,1,0,0,0,0,0,1,0.187571,-nan
zenotravel.pddl.0p_0a_2d.0,pfile4,2,1,11,1,0.01,0.01,0,0,0,1,0.147681,-nan
zenotravel.pddl.0p_0a_2d.0,pfile6,2,1,21,0.5,0.052,0,0.04,0,0.012,1,0.0841211,-nan
zenotravel.pddl.0p_0a_2d.0,pfile6,2,2,21,1,0.172,0.02,0.14,0,0.012,1,0.0413824,-nan
zenotravel.pddl.0p_0a_2d.0,pfile8,2,1,52,0.5,0.362,0.01,0.31,0.03,0.012,1,0.0666074,-nan
zenotravel.pddl.0p_0a_2d.0,pfile8,2,2,26,1,0.602,0.02,0.54,0.03,0.012,0.962264,0.0448414,-nan
zenotravel.pddl.0p_0a_2d.0,pfile10,2,1,63,0.5,0.452,0.03,0.41,0,0.012,1,0.0778405,-nan
zenotravel.pddl.0p_0a_2d.0,pfile10,2,2,35,1,0.902,0.05,0.83,0.01,0.012,0.881119,0.0520159,-nan
