#SEARCH PARAMETERS:
#Initial robustness threshold:	0
#Max restart:	5
#Max iterations:	5
#Initial depth bound:	10
#Probes at depth:	60
#Neighborhood size:	5
#Initial fail bound:	32
#Min heuristic bias:	0.5
#Max heuristic bias:	1.5
#
#RELAXED PLAN PARAMETERS:
#Relaxed plan type: ROBUST_FF_RP
#ignore_poss_del_in_rp:	1
#use_lower_bound_in_rp:	1
#use_upper_bound_in_rp:	0
#use_robustness_threshold:	1
#clauses_from_rpg_for_false_preconditions:	1
#current_actions_affect_candidate_action:	1
#candidate_actions_affect_current_actions:	1
#
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time,rp_success_rate,rpg_better_supporting_actions_rate,rp_increasing_robustness_rate
zenotravel.pddl.4p_1a_3d.0,pfile4,8,2,9,0.015625,1.51799,0.11,1.38,0,0.027994,0.970588,0.0205803,-nan
zenotravel.pddl.4p_1a_3d.0,pfile4,8,3,78,0.03125,23.522,0.38,23.09,0.01,0.041991,0.735099,0.0148426,-nan
zenotravel.pddl.4p_1a_3d.0,pfile4,8,4,7,0.0625,23.876,0.38,23.43,0.01,0.055988,0.724138,0.0205459,-nan
zenotravel.pddl.4p_1a_3d.0,pfile4,8,5,11,0.125,24.46,0.43,23.95,0.01,0.069985,0.770833,0.0222859,-nan
zenotravel.pddl.4p_1a_3d.0,pfile5,8,1,16,0.015625,1.604,0.09,1.5,0,0.013997,1,0.0112871,-nan
zenotravel.pddl.4p_1a_3d.0,pfile5,8,2,32,0.03125,19.048,0.58,18.41,0.03,0.027994,0.592727,0.00887622,-nan
zenotravel.pddl.4p_1a_3d.0,pfile5,8,3,13,0.125,19.662,0.61,18.98,0.03,0.041991,0.868421,0.0172377,-nan
zenotravel.pddl.4p_1a_3d.0,pfile5,8,4,28,0.25,29.556,1.23,28.22,0.05,0.055988,0.529197,0.0107261,-nan
zenotravel.pddl.4p_1a_3d.0,pfile6,8,1,21,0.03125,2.504,0.13,2.36,0,0.013997,1,0.00966614,-nan
zenotravel.pddl.4p_1a_3d.0,pfile6,8,2,14,0.0625,6.20799,0.32,5.84,0.02,0.027994,0.559322,0.0107708,-nan
zenotravel.pddl.4p_1a_3d.0,pfile6,8,3,19,0.125,10.332,0.52,9.74,0.03,0.041991,0.575163,0.0124222,-nan
zenotravel.pddl.4p_1a_3d.0,pfile6,8,4,23,0.25,19.606,1.03,18.45,0.07,0.055988,0.461078,0.0117169,-nan
zenotravel.pddl.4p_1a_3d.0,pfile7,8,1,19,0.015625,1.914,0.09,1.81,0,0.013997,1,0.0131169,-nan
zenotravel.pddl.4p_1a_3d.0,pfile7,8,2,39,0.03125,273.468,5.2,268.01,0.23,0.027994,0.629571,0.00974715,-nan
zenotravel.pddl.4p_1a_3d.0,pfile7,8,3,18,0.125,275.432,5.31,269.83,0.25,0.041991,0.756757,0.014657,-nan
zenotravel.pddl.4p_1a_3d.0,pfile8,8,1,17,0.015625,4.574,0.5,4.04,0.02,0.013997,1,0.00810098,-nan
zenotravel.pddl.4p_1a_3d.0,pfile8,8,2,21,0.03125,11.348,0.96,10.27,0.09,0.027994,0.8125,0.00921682,-nan
zenotravel.pddl.4p_1a_3d.0,pfile8,8,3,23,0.0625,17.382,1.43,15.79,0.12,0.041991,0.678571,0.0107655,-nan
zenotravel.pddl.4p_1a_3d.0,pfile8,8,4,28,0.125,89.706,7.98,80.9,0.77,0.055988,0.343572,0.0073221,-nan
zenotravel.pddl.4p_1a_3d.0,pfile9,8,1,32,0.0078125,8.324,0.81,7.45,0.05,0.013997,1,0.00767973,-nan
zenotravel.pddl.4p_1a_3d.0,pfile9,8,2,49,0.015625,37.637,3.07,34.37,0.17,0.026994,0.740458,0.00662571,-nan
zenotravel.pddl.4p_1a_3d.0,pfile10,8,1,46,0.0078125,17.034,1.7,15.22,0.1,0.013997,1,0.0078797,-nan
zenotravel.pddl.4p_1a_3d.0,pfile10,8,2,31,0.015625,24.048,2.47,21.41,0.14,0.027994,0.981982,0.00920542,-nan
zenotravel.pddl.4p_1a_4d.0,pfile1,9,1,1,0.5,0.013997,0,0,0,0.013997,1,0.189759,-nan
zenotravel.pddl.4p_1a_4d.0,pfile1,9,2,1,1,0.043997,0,0.03,0,0.013997,0.3,0.0417508,-nan
zenotravel.pddl.4p_1a_4d.0,pfile2,9,1,4,0.25,0.033997,0,0.02,0,0.013997,1,0.0755793,-nan
zenotravel.pddl.4p_1a_4d.0,pfile3,9,1,5,0.1875,0.043997,0,0.03,0,0.013997,1,0.0987798,-nan
zenotravel.pddl.4p_1a_4d.0,pfile3,9,2,5,0.25,0.537994,0.06,0.45,0,0.027994,0.360465,0.0576239,-nan
zenotravel.pddl.4p_1a_4d.0,pfile4,9,1,6,0.1875,0.043997,0,0.03,0,0.013997,1,0.101498,-nan
zenotravel.pddl.4p_1a_4d.0,pfile4,9,2,6,0.375,1.91799,0.03,1.85,0.01,0.027994,0.230483,0.0515734,-nan
zenotravel.pddl.4p_1a_4d.0,pfile5,9,1,9,0.25,0.083997,0,0.07,0,0.013997,1,0.073764,-nan
zenotravel.pddl.4p_1a_4d.0,pfile6,9,1,11,0.015625,0.143997,0.01,0.12,0,0.013997,1,0.0545334,-nan
zenotravel.pddl.4p_1a_4d.0,pfile6,9,2,11,0.03125,0.266994,0.01,0.23,0,0.026994,1,0.0591636,-nan
zenotravel.pddl.4p_1a_4d.0,pfile6,9,3,10,0.0625,2.30099,0.13,2.12,0.01,0.040991,0.328431,0.0249215,-nan
zenotravel.pddl.4p_1a_4d.0,pfile6,9,4,10,0.125,2.42499,0.13,2.23,0.01,0.054988,1,0.0683586,-nan
zenotravel.pddl.4p_1a_4d.0,pfile7,9,1,10,0.015625,0.153997,0.01,0.13,0,0.013997,1,0.0558666,-nan
zenotravel.pddl.4p_1a_4d.0,pfile7,9,2,9,0.0625,0.257994,0.02,0.21,0,0.027994,1,0.0720809,-nan
zenotravel.pddl.4p_1a_4d.0,pfile7,9,3,11,0.125,0.981991,0.03,0.91,0,0.041991,0.460674,0.0552488,-nan
zenotravel.pddl.4p_1a_4d.0,pfile7,9,4,9,0.25,1.65499,0.06,1.54,0,0.054989,0.435897,0.0412936,-nan
zenotravel.pddl.4p_1a_4d.0,pfile8,9,1,10,0.125,0.263997,0.03,0.22,0,0.013997,1,0.045944,-nan
zenotravel.pddl.4p_1a_4d.0,pfile8,9,2,10,0.1875,4.04799,0.23,3.77,0.02,0.027994,0.254032,0.0294239,-nan
zenotravel.pddl.4p_1a_4d.0,pfile8,9,3,9,0.25,30.252,1.95,28.15,0.11,0.041991,0.28737,0.0219337,-nan
zenotravel.pddl.4p_1a_4d.0,pfile9,9,1,19,0.015625,0.553997,0.05,0.48,0.01,0.013997,1,0.0441445,-nan
zenotravel.pddl.4p_1a_4d.0,pfile9,9,2,17,0.0625,0.897994,0.09,0.77,0.01,0.027994,1,0.0505303,-nan
zenotravel.pddl.4p_1a_4d.0,pfile10,9,1,19,0.0625,0.403997,0.03,0.36,0,0.013997,1,0.051684,-nan
zenotravel.pddl.4p_1a_5d.0,pfile1,10,1,1,0.5,0.013997,0,0,0,0.013997,1,0.156522,-nan
zenotravel.pddl.4p_1a_5d.0,pfile2,10,1,5,0.0625,0.113997,0,0.1,0,0.013997,1,0.0252071,-nan
zenotravel.pddl.4p_1a_5d.0,pfile3,10,1,11,0.03125,0.763997,0.03,0.72,0,0.013997,1,0.018565,-nan
zenotravel.pddl.4p_1a_5d.0,pfile4,10,1,89,0.0078125,47.644,0.21,47.42,0,0.013997,1,0.0172092,-nan
zenotravel.pddl.4p_1a_5d.0,pfile5,10,1,133,0.00195312,126.774,0.81,125.94,0.01,0.013997,1,0.00834274,-nan
zenotravel.pddl.4p_1a_5d.0,pfile5,10,2,105,0.00390625,188.198,1.24,186.86,0.07,0.027994,1,0.00939497,-nan
zenotravel.pddl.4p_1a_5d.0,pfile5,10,3,132,0.0078125,419.641,1.9,417.63,0.07,0.040992,0.986877,0.00893556,-nan
zenotravel.pddl.4p_1a_5d.0,pfile5,10,4,180,0.015625,699.745,2.97,696.6,0.12,0.054989,0.860113,0.00867752,-nan
zenotravel.pddl.4p_1a_5d.0,pfile6,10,1,92,0.0078125,56.324,0.55,55.72,0.04,0.013997,1,0.00996529,-nan
zenotravel.pddl.4p_1a_5d.0,pfile6,10,2,85,0.015625,111.968,1.01,110.86,0.07,0.027994,0.97541,0.0121662,-nan
zenotravel.pddl.4p_1a_5d.0,pfile6,10,3,21,0.03125,126.092,1.15,124.83,0.07,0.041991,0.635628,0.0111501,-nan
zenotravel.pddl.4p_1a_5d.0,pfile6,10,4,22,0.0625,136.635,1.45,135.06,0.07,0.054989,0.631399,0.0112785,-nan
zenotravel.pddl.4p_1a_5d.0,pfile7,10,1,81,0.0078125,64.924,0.53,64.37,0.01,0.013997,1,0.0104695,-nan
zenotravel.pddl.4p_1a_5d.0,pfile7,10,2,35,0.015625,74.778,0.74,74,0.01,0.027994,0.679803,0.0118041,-nan
zenotravel.pddl.4p_1a_5d.0,pfile7,10,3,79,0.0234375,107.532,1.22,106.23,0.04,0.041991,0.919643,0.013912,-nan
zenotravel.pddl.4p_1a_5d.0,pfile7,10,4,47,0.03125,748.226,3.48,744.52,0.17,0.055988,0.700153,0.00958543,-nan
zenotravel.pddl.4p_1a_5d.0,pfile8,10,1,69,0.0078125,96.174,1.52,94.52,0.12,0.013997,1,0.00666896,-nan
zenotravel.pddl.4p_1a_5d.0,pfile8,10,2,59,0.0117188,193.718,3.24,190.19,0.26,0.027994,0.717718,0.00709058,-nan
zenotravel.pddl.4p_1a_5d.0,pfile9,10,1,317,0.00390625,702.934,9.08,693.2,0.64,0.013997,1,0.00694586,-nan
zenotravel.pddl.4p_2a_0d.0,pfile1,6,1,1,0.25,0.013997,0,0,0,0.013997,1,0.0498375,-nan
zenotravel.pddl.4p_2a_0d.0,pfile1,6,2,1,0.5,8.68799,0.73,7.85,0.08,0.027994,0.173184,0.0015137,-nan
zenotravel.pddl.4p_2a_0d.0,pfile2,6,1,7,0.125,1.204,0.09,1.1,0,0.013997,1,0.00298859,-nan
zenotravel.pddl.4p_2a_0d.0,pfile3,6,1,234,0.03125,666.504,4.64,661.42,0.43,0.013997,0.98995,0.00302996,-nan
zenotravel.pddl.4p_2a_0d.0,pfile3,6,2,58,0.125,750.578,6.9,742.97,0.68,0.027994,0.994083,0.00276486,-nan
zenotravel.pddl.4p_2a_0d.0,pfile3,6,3,5,0.25,768.432,8.78,758.73,0.88,0.041991,0.221053,0.00215014,-nan
zenotravel.pddl.4p_2a_0d.0,pfile4,6,1,133,0.03125,381.404,6.02,374.76,0.61,0.013997,0.996203,0.00260765,-nan
zenotravel.pddl.4p_2a_0d.0,pfile4,6,2,150,0.125,829.487,13.24,814.7,1.52,0.026994,0.969197,0.0024961,-nan
zenotravel.pddl.4p_2a_0d.0,pfile5,6,1,68,0.03125,133.283,5.9,126.73,0.64,0.012997,1,0.00150998,-nan
zenotravel.pddl.4p_2a_0d.0,pfile5,6,2,88,0.125,329.177,12.96,314.76,1.43,0.026994,0.967391,0.00151575,-nan
zenotravel.pddl.4p_2a_0d.0,pfile6,6,1,119,0.03125,140.874,5.52,134.83,0.51,0.013997,0.99564,0.00220588,-nan
zenotravel.pddl.4p_2a_0d.0,pfile6,6,2,207,0.125,535.967,15.9,518.26,1.78,0.026994,0.980284,0.00206147,-nan
zenotravel.pddl.4p_2a_0d.0,pfile7,6,1,149,0.03125,349.073,8.12,339.89,1.05,0.012997,0.991982,0.00214647,-nan
zenotravel.pddl.4p_2a_0d.0,pfile7,6,2,91,0.125,580.176,16.04,562.04,2.07,0.025994,0.97028,0.00180054,-nan
zenotravel.pddl.4p_2a_0d.0,pfile8,6,1,55,0.125,222.074,11.69,209.45,0.92,0.013997,0.990291,0.00111282,-nan
zenotravel.pddl.4p_2a_0d.0,pfile9,6,1,141,0.03125,858.223,32.37,822.74,3.1,0.012997,1,0.00110511,-nan
zenotravel.pddl.4p_2a_1d.0,pfile1,7,1,1,0.125,0.013997,0,0,0,0.013997,1,0.0443959,-nan
zenotravel.pddl.4p_2a_1d.0,pfile2,7,1,40,0.0078125,7.004,0.1,6.89,0,0.013997,0.916667,0.0102797,-nan
zenotravel.pddl.4p_2a_1d.0,pfile2,7,2,79,0.015625,43.658,0.56,43.06,0.01,0.027994,0.767241,0.00774046,-nan
zenotravel.pddl.4p_2a_1d.0,pfile2,7,3,111,0.03125,153.692,1.13,152.48,0.04,0.041991,0.818874,0.0093064,-nan
zenotravel.pddl.4p_2a_1d.0,pfile2,7,4,6,0.125,234.616,2.04,232.44,0.08,0.055988,0.496552,0.00752958,-nan
zenotravel.pddl.4p_2a_1d.0,pfile3,7,1,279,0.0078125,630.794,1.7,628.96,0.12,0.013997,0.943442,0.00728329,-nan
zenotravel.pddl.4p_2a_1d.0,pfile3,7,2,37,0.015625,662.028,2.56,659.26,0.18,0.027994,0.885714,0.00629211,-nan
zenotravel.pddl.4p_2a_1d.0,pfile4,7,1,246,0.0078125,504.044,6.51,497.28,0.24,0.013997,0.948805,0.00647186,-nan
zenotravel.pddl.4p_2a_1d.0,pfile5,7,1,192,0.0078125,236.214,4.65,231.25,0.3,0.013997,0.961744,0.00487376,-nan
zenotravel.pddl.4p_2a_1d.0,pfile5,7,2,254,0.015625,579.128,8.21,570.34,0.55,0.027994,0.923387,0.0065568,-nan
zenotravel.pddl.4p_2a_1d.0,pfile7,7,1,276,0.0078125,867.213,10.85,855.66,0.69,0.012998,0.957772,0.00617111,-nan
zenotravel.pddl.4p_2a_2d.0,pfile1,8,1,1,0.125,0.023997,0,0.01,0,0.013997,1,0.0468909,-nan
zenotravel.pddl.4p_2a_2d.0,pfile1,8,2,1,0.25,0.557994,0.02,0.51,0,0.027994,0.333333,0.0019231,-nan
zenotravel.pddl.4p_2a_2d.0,pfile1,8,3,1,0.5,3.62199,0.26,3.31,0.01,0.041991,0.222222,0.00158124,-nan
zenotravel.pddl.4p_2a_2d.0,pfile2,8,1,26,0.0078125,14.334,0.14,14.18,0,0.013997,0.926174,0.00517955,-nan
zenotravel.pddl.4p_2a_2d.0,pfile2,8,2,4,0.0625,14.548,0.15,14.37,0,0.027994,1,0.00672077,-nan
zenotravel.pddl.4p_2a_2d.0,pfile2,8,3,5,0.09375,23.171,0.71,22.39,0.03,0.040992,0.27027,0.00266256,-nan
zenotravel.pddl.4p_2a_2d.0,pfile3,8,1,37,0.0078125,63.193,1.34,61.72,0.12,0.012997,0.945813,0.00339547,-nan
zenotravel.pddl.4p_2a_2d.0,pfile3,8,2,12,0.015625,72.147,1.64,70.33,0.15,0.026994,0.982456,0.00450013,-nan
zenotravel.pddl.4p_2a_2d.0,pfile3,8,3,20,0.03125,116.101,2.44,113.4,0.22,0.040991,0.75,0.00383882,-nan
zenotravel.pddl.4p_2a_2d.0,pfile3,8,4,5,0.125,123.965,2.78,120.85,0.28,0.054988,0.469388,0.00280064,-nan
zenotravel.pddl.4p_2a_2d.0,pfile4,8,1,46,0.00390625,70.913,1.52,69.17,0.21,0.012997,0.943396,0.00457028,-nan
zenotravel.pddl.4p_2a_2d.0,pfile4,8,2,74,0.0078125,294.467,4.16,289.9,0.38,0.026994,0.854839,0.00500292,-nan
zenotravel.pddl.4p_2a_2d.0,pfile5,8,1,9,0.125,2.654,0.15,2.47,0.02,0.013997,1,0.00248756,-nan
zenotravel.pddl.4p_2a_2d.0,pfile5,8,2,9,0.25,10.287,0.73,9.42,0.11,0.026995,0.818182,0.00148093,-nan
zenotravel.pddl.4p_2a_2d.0,pfile6,8,1,10,0.03125,3.034,0.19,2.78,0.05,0.013997,1,0.00335077,-nan
zenotravel.pddl.4p_2a_2d.0,pfile6,8,2,9,0.25,5.40799,0.41,4.92,0.05,0.027994,1,0.00301441,-nan
zenotravel.pddl.4p_2a_2d.0,pfile7,8,1,21,0.0078125,26.993,1.19,25.68,0.11,0.012997,0.95,0.00306051,-nan
zenotravel.pddl.4p_2a_2d.0,pfile7,8,2,97,0.015625,559.807,8.95,549.96,0.87,0.026994,0.774476,0.0029053,-nan
zenotravel.pddl.4p_2a_2d.0,pfile7,8,3,50,0.03125,781.03,12.67,766.9,1.42,0.039991,0.715302,0.00260198,-nan
zenotravel.pddl.4p_2a_2d.0,pfile7,8,4,10,0.0625,793.773,13.17,779.02,1.53,0.052988,0.535714,0.00275468,-nan
zenotravel.pddl.4p_2a_2d.0,pfile9,8,1,62,0.00390625,354.164,12.77,340.72,0.66,0.013997,0.963746,0.00183012,-nan
zenotravel.pddl.4p_2a_3d.0,pfile1,9,1,8,0.125,0.083997,0.01,0.06,0,0.013997,1,0.0590059,-nan
zenotravel.pddl.4p_2a_3d.0,pfile1,9,2,2,0.25,0.167994,0.02,0.12,0,0.027994,0.352941,0.0263607,-nan
zenotravel.pddl.4p_2a_3d.0,pfile1,9,3,1,1,0.207994,0.03,0.15,0,0.027994,0.3,0.0273861,-nan
zenotravel.pddl.4p_2a_3d.0,pfile2,9,1,106,0.03125,11.594,0.08,11.49,0.01,0.013997,1,0.0365016,-nan
zenotravel.pddl.4p_2a_3d.0,pfile3,9,1,6,0.03125,0.094997,0,0.08,0,0.014997,1,0.038038,-nan
zenotravel.pddl.4p_2a_3d.0,pfile3,9,2,6,0.125,0.248994,0.02,0.2,0,0.028994,0.666667,0.0365153,-nan
zenotravel.pddl.4p_2a_3d.0,pfile4,9,1,10,0.015625,0.302998,0.04,0.25,0,0.012998,1,0.0347398,-nan
zenotravel.pddl.4p_2a_3d.0,pfile4,9,2,6,0.0625,0.395995,0.05,0.32,0,0.025995,0.944444,0.0503543,-nan
zenotravel.pddl.4p_2a_3d.0,pfile4,9,3,6,0.125,1.07899,0.06,0.97,0.01,0.038993,0.401408,0.05261,-nan
zenotravel.pddl.4p_2a_3d.0,pfile5,9,1,16,0.0078125,0.493997,0.01,0.47,0,0.013997,1,0.0335901,-nan
zenotravel.pddl.4p_2a_3d.0,pfile5,9,2,11,0.0625,0.687994,0.02,0.64,0,0.027994,1,0.0454952,-nan
zenotravel.pddl.4p_2a_3d.0,pfile6,9,1,14,0.03125,0.473997,0.05,0.41,0,0.013997,1,0.0377789,-nan
zenotravel.pddl.4p_2a_3d.0,pfile6,9,2,13,0.0625,2.49799,0.16,2.3,0.01,0.027994,0.337748,0.0251359,-nan
zenotravel.pddl.4p_2a_3d.0,pfile6,9,3,13,0.125,5.91199,0.32,5.54,0.01,0.041991,0.294798,0.0319352,-nan
zenotravel.pddl.4p_2a_3d.0,pfile7,9,1,74,0.015625,9.554,0.22,9.32,0,0.013997,1,0.0270623,-nan
zenotravel.pddl.4p_2a_3d.0,pfile7,9,2,147,0.03125,71.328,0.75,70.51,0.04,0.027994,0.956265,0.0246203,-nan
zenotravel.pddl.4p_2a_3d.0,pfile8,9,1,31,0.00390625,5.284,0.2,5.06,0.01,0.013997,1,0.0193582,-nan
zenotravel.pddl.4p_2a_3d.0,pfile8,9,2,11,0.015625,5.83799,0.25,5.55,0.01,0.027994,1,0.0263369,-nan
zenotravel.pddl.4p_2a_3d.0,pfile8,9,3,13,0.0625,9.10199,0.41,8.63,0.02,0.041991,0.438017,0.0218265,-nan
zenotravel.pddl.4p_2a_3d.0,pfile8,9,4,13,0.125,11.906,0.59,11.23,0.03,0.055988,0.436364,0.020065,-nan
zenotravel.pddl.4p_2a_3d.0,pfile9,9,1,25,0.0078125,2.224,0.11,2.1,0,0.013997,1,0.0236561,-nan
zenotravel.pddl.4p_2a_3d.0,pfile10,9,1,27,0.00390625,2.034,0.12,1.88,0.02,0.013997,1,0.0268035,-nan
zenotravel.pddl.4p_2a_3d.0,pfile10,9,2,373,0.0078125,392.618,4.65,387.56,0.38,0.027994,0.983629,0.0224376,-nan
zenotravel.pddl.4p_2a_3d.0,pfile10,9,3,180,0.015625,489.822,7.27,481.92,0.59,0.041991,0.877778,0.0210007,-nan
zenotravel.pddl.4p_2a_4d.0,pfile1,10,1,1,0.5,0.013997,0,0,0,0.013997,1,0.155477,-nan
zenotravel.pddl.4p_2a_4d.0,pfile2,10,1,3,0.0625,0.043997,0,0.03,0,0.013997,1,0.0297932,-nan
zenotravel.pddl.4p_2a_4d.0,pfile2,10,2,3,0.125,0.917994,0.02,0.86,0.01,0.027994,0.460526,0.0170755,-nan
zenotravel.pddl.4p_2a_4d.0,pfile3,10,1,3,0.125,0.053997,0,0.04,0,0.013997,1,0.0326087,-nan
zenotravel.pddl.4p_2a_4d.0,pfile3,10,2,3,0.25,0.597994,0.06,0.51,0,0.027994,0.333333,0.0115462,-nan
zenotravel.pddl.4p_2a_4d.0,pfile4,10,1,4,0.0625,0.083997,0.01,0.06,0,0.013997,1,0.0315657,-nan
zenotravel.pddl.4p_2a_4d.0,pfile4,10,2,4,0.125,0.306994,0.01,0.27,0,0.026994,0.8,0.0140139,-nan
zenotravel.pddl.4p_2a_4d.0,pfile4,10,3,4,0.25,3.35099,0.12,3.19,0,0.040991,0.209302,0.0144356,-nan
zenotravel.pddl.4p_2a_4d.0,pfile5,10,1,5,0.25,0.063997,0,0.05,0,0.013997,1,0.0356648,-nan
zenotravel.pddl.4p_2a_4d.0,pfile6,10,1,5,0.25,0.103997,0.02,0.07,0,0.013997,1,0.0294063,-nan
zenotravel.pddl.4p_2a_4d.0,pfile7,10,1,5,0.125,0.053997,0,0.04,0,0.013997,1,0.044788,-nan
zenotravel.pddl.4p_2a_4d.0,pfile7,10,2,5,0.25,2.13699,0.2,1.91,0,0.026994,0.326531,0.00815565,-nan
zenotravel.pddl.4p_2a_4d.0,pfile8,10,1,6,0.03125,0.233997,0.02,0.18,0.02,0.013997,1,0.0194938,-nan
zenotravel.pddl.4p_2a_4d.0,pfile8,10,2,7,0.125,1.86799,0.14,1.64,0.06,0.027994,0.625,0.00803625,-nan
zenotravel.pddl.4p_2a_4d.0,pfile9,10,1,10,0.015625,0.803997,0.07,0.71,0.01,0.013997,1,0.0154137,-nan
zenotravel.pddl.4p_2a_4d.0,pfile9,10,2,10,0.03125,1.76799,0.17,1.55,0.02,0.027994,0.892857,0.0166768,-nan
zenotravel.pddl.4p_2a_4d.0,pfile9,10,3,10,0.0625,3.93199,0.34,3.52,0.03,0.041991,0.636364,0.0122337,-nan
zenotravel.pddl.4p_2a_4d.0,pfile10,10,1,11,0.0078125,0.533997,0.03,0.49,0,0.013997,1,0.0242862,-nan
zenotravel.pddl.4p_2a_4d.0,pfile10,10,2,11,0.015625,0.917994,0.08,0.81,0,0.027994,1,0.0291059,-nan
zenotravel.pddl.4p_2a_4d.0,pfile10,10,3,11,0.125,1.33099,0.11,1.18,0,0.040991,1,0.0235331,-nan
zenotravel.pddl.4p_2a_5d.0,pfile1,11,1,1,0.5,0.013997,0,0,0,0.013997,1,0.345133,-nan
zenotravel.pddl.4p_2a_5d.0,pfile2,11,1,3,0.125,0.012997,0,0,0,0.012997,1,0.134526,-nan
zenotravel.pddl.4p_2a_5d.0,pfile3,11,1,4,0.125,0.023997,0,0.01,0,0.013997,1,0.135366,-nan
zenotravel.pddl.4p_2a_5d.0,pfile4,11,1,5,0.0625,0.023997,0,0.01,0,0.013997,1,0.175547,-nan
zenotravel.pddl.4p_2a_5d.0,pfile5,11,1,10,0.0625,0.063997,0,0.05,0,0.013997,1,0.0793262,-nan
zenotravel.pddl.4p_2a_5d.0,pfile5,11,2,10,0.125,0.497994,0.02,0.45,0,0.027994,0.267081,0.0893951,-nan
zenotravel.pddl.4p_2a_5d.0,pfile6,11,1,11,0.03125,0.093997,0,0.08,0,0.013997,1,0.0761838,-nan
zenotravel.pddl.4p_2a_5d.0,pfile6,11,2,12,0.0625,0.357994,0.02,0.31,0,0.027994,0.614035,0.0744706,-nan
zenotravel.pddl.4p_2a_5d.0,pfile6,11,3,9,0.125,1.18199,0.04,1.09,0.01,0.041991,0.211594,0.0810185,-nan
zenotravel.pddl.4p_2a_5d.0,pfile7,11,1,10,0.0625,0.063997,0.01,0.04,0,0.013997,1,0.0939188,-nan
zenotravel.pddl.4p_2a_5d.0,pfile8,11,1,8,0.0625,0.123997,0.01,0.1,0,0.013997,1,0.0678425,-nan
zenotravel.pddl.4p_2a_5d.0,pfile8,11,2,11,0.09375,8.53799,0.48,7.99,0.04,0.027994,0.244499,0.0572614,-nan
zenotravel.pddl.4p_2a_5d.0,pfile9,11,1,18,0.03125,0.363997,0.02,0.33,0,0.013997,1,0.0689659,-nan
zenotravel.pddl.4p_2a_5d.0,pfile9,11,2,18,0.0625,0.807994,0.06,0.72,0,0.027994,0.821429,0.0561726,-nan
zenotravel.pddl.4p_2a_5d.0,pfile9,11,3,18,0.09375,3.82099,0.28,3.5,0,0.040991,0.268041,0.0615222,-nan
zenotravel.pddl.4p_2a_5d.0,pfile10,11,1,20,0.015625,0.513997,0.02,0.48,0,0.013997,1,0.0669951,-nan
zenotravel.pddl.4p_2a_5d.0,pfile10,11,2,24,0.03125,1.41799,0.06,1.33,0,0.027994,0.867925,0.060974,-nan
zenotravel.pddl.4p_2a_5d.0,pfile10,11,3,18,0.0625,1.94199,0.09,1.8,0.01,0.041991,0.724638,0.0614162,-nan
zenotravel.pddl.4p_3a_0d.0,pfile1,7,1,1,0.5,0.013997,0,0,0,0.013997,1,0.175066,-nan
zenotravel.pddl.4p_3a_0d.0,pfile1,7,2,1,1,0.063997,0,0.05,0,0.013997,0.4,0.0102585,-nan
zenotravel.pddl.4p_3a_0d.0,pfile2,7,1,4,0.125,0.043997,0,0.03,0,0.013997,1,0.0194129,-nan
zenotravel.pddl.4p_3a_0d.0,pfile2,7,2,7,0.25,3.91799,0.13,3.76,0,0.027994,0.212435,0.0109403,-nan
zenotravel.pddl.4p_3a_0d.0,pfile3,7,1,6,0.125,0.093997,0,0.08,0,0.013997,1,0.0211842,-nan
zenotravel.pddl.4p_3a_0d.0,pfile3,7,2,7,0.25,1.32799,0.03,1.27,0,0.027994,0.392405,0.0126336,-nan
zenotravel.pddl.4p_3a_0d.0,pfile4,7,1,6,0.125,0.103997,0.01,0.08,0,0.013997,1,0.0191822,-nan
zenotravel.pddl.4p_3a_0d.0,pfile4,7,2,15,0.25,10.458,0.28,10.12,0.03,0.027994,0.347648,0.0108172,-nan
zenotravel.pddl.4p_3a_0d.0,pfile5,7,1,14,0.0625,1.024,0.08,0.93,0,0.013997,1,0.00938485,-nan
zenotravel.pddl.4p_3a_0d.0,pfile5,7,2,11,0.125,1.54799,0.1,1.41,0.01,0.027994,0.870968,0.0108837,-nan
zenotravel.pddl.4p_3a_0d.0,pfile5,7,3,19,0.25,11.462,0.46,10.93,0.03,0.041991,0.378472,0.00779548,-nan
zenotravel.pddl.4p_3a_0d.0,pfile6,7,1,12,0.125,0.393997,0.02,0.36,0,0.013997,1,0.0127409,-nan
zenotravel.pddl.4p_3a_0d.0,pfile6,7,2,17,0.25,35.278,1.7,33.46,0.09,0.027994,0.308791,0.00718006,-nan
zenotravel.pddl.4p_3a_0d.0,pfile7,7,1,13,0.125,0.553997,0.02,0.52,0,0.013997,1,0.0140258,-nan
zenotravel.pddl.4p_3a_0d.0,pfile8,7,1,12,0.125,1.533,0.15,1.37,0,0.012997,1,0.00779432,-nan
zenotravel.pddl.4p_3a_0d.0,pfile9,7,1,33,0.015625,7.513,0.38,7.08,0.04,0.012998,1,0.0104167,-nan
zenotravel.pddl.4p_3a_0d.0,pfile9,7,2,40,0.0625,23.827,1.24,22.48,0.08,0.026995,0.965116,0.00809946,-nan
zenotravel.pddl.4p_3a_0d.0,pfile9,7,3,23,0.125,27.181,1.51,25.54,0.09,0.040992,0.953125,0.00803621,-nan
